solution_id,designation,source_id,ra,dec,clon,clat,ra_pmra_corr,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper
1635721458409799680,Gaia DR2 2672830514205704704,2672830514205704704,323.1415026107926,-2.983259393226082,21h32m33.96s,-02d58m59.73s,-0.488111496,83,128.0397615930214,1.5647668348088757,81.8267364502,20.420003891,7,70.79614280934162,8.243783380805649,8.5878219604,20.7263641357,8,96.24013153625827,9.392239206433187,10.2467718124,19.8035297394,1.3045656681,0,0.9228343964,0.3063602448,0.6164741516,,,
1635721458409799680,Gaia DR2 2672830514205704832,2672830514205704832,323.14181998189224,-2.977844266972128,21h32m34.04s,-02d58m40.24s,-0.4375549555,98,548.6964784627394,1.8533648039282533,296.0542297363,18.8400344849,10,166.43863767817913,21.266735038964647,7.8262429237,19.7982521057,9,589.8568401565279,21.909698209212134,26.9221801758,17.8350524902,1.3783494234,0,1.9631996155,0.9582176208,1.0049819946,,,
1635721458409799680,Gaia DR2 2672830922227502208,2672830922227502208,323.1608918358301,-2.9632432277560987,21h32m38.61s,-02d57m47.68s,-0.3186756968,95,323.6856106629602,2.1322266568330694,151.8063812256,19.4130573273,8,154.06108942777695,9.65424534984906,15.9578590393,19.8821563721,9,218.03357271307684,11.510420491263737,18.942276001,18.9156112671,1.1495558023,0,0.966545105,0.4690990448,0.4974460602,,,
1635721458409799680,Gaia DR2 2672829719636615296,2672829719636615296,323.1693422214231,-2.9940798817737755,21h32m40.64s,-02d59m38.69s,0.070403114,77,168.376791609254,1.6287246677221434,103.3795318604,20.1226596832,8,82.4039049040288,38.68923846890631,2.1298921108,20.5615196228,8,194.77606915510384,16.500284186696952,11.8044071198,19.0380802155,1.646188736,0,1.5234394073,0.4388599396,1.0845794678,,,
1635721458409799680,Gaia DR2 2672830853508010624,2672830853508010624,323.1728490085812,-2.9746098942975396,21h32m41.48s,-02d58m28.60s,-0.4722699523,98,780.5452150605541,2.455265759262362,317.9066162109,18.4573707581,9,337.74663390148083,13.015526354846918,25.9495182037,19.0299110413,11,674.9171925894645,7.848632633768596,85.9916915894,17.6887931824,1.2973800898,0,1.3411178589,0.5725402832,0.7685775757,,,
1635721458409799680,Gaia DR2 2672830750428798720,2672830750428798720,323.1365984291923,-2.9712997820067923,21h32m32.78s,-02d58m16.68s,-0.3976930082,89,827.6136276302377,3.8511154960657246,214.9023132324,18.3937969208,7,437.10340412181137,45.76438689410925,9.5511693954,18.7499275208,8,598.2064615845865,23.3988941542886,25.5655860901,17.8197917938,1.2509579659,0,0.9301357269,0.3561306,0.574005127,,,
1635721458409799680,Gaia DR2 2672831132680995712,2672831132680995712,323.14697147179413,-2.961673207924584,21h32m35.27s,-02d57m42.02s,-0.4332723618,88,537.4320314952063,1.8996338149974574,282.913482666,18.8625564575,8,218.29475402595287,10.246185686750293,21.304977417,19.503780365,7,419.7772616844633,9.699046707181427,43.2802581787,18.204372406,1.1872608662,0,1.299407959,0.6412239075,0.6581840515,,,
1635721458409799680,Gaia DR2 2672831128390263680,2672831128390263680,323.1536136018367,-2.9584449449729235,21h32m36.87s,-02d57m30.40s,-0.3954510391,87,161.9712723790413,1.5492672130218512,104.5470199585,20.1647701263,6,78.77239279757146,4.248605350717964,18.5407657623,20.610452652,9,119.9198456871073,9.607292832473167,12.4821681976,19.5646915436,1.2267128229,0,1.0457611084,0.4456825256,0.6000785828,,,
1635721458409799680,Gaia DR2 2672830720364096896,2672830720364096896,323.13174352082655,-2.9757674757637806,21h32m31.62s,-02d58m32.76s,-0.445877254,95,34359.50367063045,11.112747053076637,3091.9001464844,14.3482484818,9,15259.667881026367,43.91106734181889,347.5130310059,14.8925256729,10,27321.123336115288,91.90640724048323,297.2711486816,13.6706733704,1.2392725945,0,1.2218523026,0.5442771912,0.6775751114,,,
1635721458409799680,Gaia DR2 2672830853508515072,2672830853508515072,323.1773074742273,-2.9815973758223926,21h32m42.55s,-02d58m53.75s,-0.4599598348,97,208.92689875175014,1.5372195487249425,135.9122009277,19.8883800507,9,75.5534454459515,11.21969232467633,6.7340035439,20.655752182,9,227.28351891781017,12.296548802457146,18.4835205078,18.8705005646,1.4494876862,0,1.7852516174,0.7673721313,1.0178794861,,,
1635721458409799680,Gaia DR2 2672831132680959488,2672831132680959488,323.1441060845645,-2.9589089648509774,21h32m34.59s,-02d57m32.07s,-0.2770195603,95,220.88183184837166,1.460430166488664,151.2443695068,19.8279666901,8,71.13625170912802,7.612724390485224,9.3443880081,20.7211608887,7,204.9325679316729,3.70802969764597,55.2672386169,18.9828929901,1.249848485,0,1.7382678986,0.8931941986,0.8450737,,,
1635721458409799680,Gaia DR2 2672830853508008704,2672830853508008704,323.17899958538965,-2.975591805862402,21h32m42.96s,-02d58m32.13s,,98,104.15074422164916,1.6017491721300536,65.0231323242,20.6442089081,8,93.49032734789282,11.06975813804489,8.445561409,20.4244709015,11,235.3295865138854,9.707965731397163,24.2408752441,18.8327293396,3.1571538448,0,1.5917415619,-0.2197380066,1.8114795685,,,
1635721458409799680,Gaia DR2 2672830101888843520,2672830101888843520,323.18039211078025,-2.9839434805109937,21h32m43.29s,-02d59m02.20s,,87,205.28019012677913,1.7580533852341464,116.7656173706,19.907497406,7,58.06710720197132,5.912649643228632,9.8208265305,20.9415626526,9,265.658126334984,14.961115042896989,17.7565727234,18.7011127472,1.5769920349,0,2.2404499054,1.0340652466,1.2063846588,,,
1635721458409799680,Gaia DR2 2672829685276791552,2672829685276791552,323.158255814403,-3.0093046243522625,21h32m37.98s,-03d00m33.50s,-0.9863702655,88,19343.64178381194,33.86159944399344,571.2559814453,14.9720201492,10,9307.390621857872,77.51462136509164,120.0727081299,15.429318428,10,14679.316024346708,71.07059154305215,206.5455780029,14.3451557159,1.2400305271,0,1.0841627121,0.4572982788,0.6268644333,0.6546999812,0.4004000127,0.7642999887
1635721458409799680,Gaia DR2 2672830716068940032,2672830716068940032,323.12627028258794,-2.9762433272926905,21h32m30.30s,-02d58m34.48s,-0.4346841574,92,37739.43297784284,14.238360095332968,2650.5463867188,14.2463769913,10,19796.23178434139,60.77778707698539,325.7149047852,14.6099319458,10,25789.402763081875,49.9984683767856,515.8038330078,13.7333164215,1.2079045773,0,0.8766155243,0.3635549545,0.5130605698,0.075000003,0.0292000007,0.1040999964
1635721458409799680,Gaia DR2 2672829719636603520,2672829719636603520,323.1744839597449,-3.0028584007894326,21h32m41.88s,-03d00m10.29s,-0.3355196714,81,1100.6297657871144,3.1070190521433765,354.2397766113,18.0842628479,9,596.600567525964,27.9014712255664,21.3824062347,18.4121799469,9,737.4041342684098,13.413573780805391,54.9744720459,17.5926551819,1.2120376825,0,0.819524765,0.327917099,0.491607666,,,
1635721458409799680,Gaia DR2 2672831162745688448,2672831162745688448,323.15849677853174,-2.951659602594948,21h32m38.04s,-02d57m05.97s,-0.4736843109,99,290.6651874649878,1.8703220422429174,155.4091644287,19.529882431,11,138.6521785359708,19.405627807660363,7.1449465752,19.9965705872,10,263.96010800140994,15.080663017200159,17.5032157898,18.7080745697,1.3851410151,0,1.2884960175,0.4666881561,0.8218078613,,,
1635721458409799680,Gaia DR2 2672829582197576960,2672829582197576960,323.1566850094691,-3.0125082768569595,21h32m37.60s,-03d00m45.03s,-0.9878142476,85,55343.91467902802,18.408171149612564,3006.486328125,13.8306913376,10,28495.776363492307,81.36493857936448,350.2218017578,14.2144365311,10,38573.78274836543,70.46871603364434,547.3887329102,13.2961893082,1.211868763,0,0.9182472229,0.3837451935,0.5345020294,0.1570000052,0.0838999972,0.2349999994
1635721458409799680,Gaia DR2 2672830819148296320,2672830819148296320,323.13344870232254,-2.9567119803173094,21h32m32.03s,-02d57m24.16s,-0.4720757306,96,701.4788515791914,2.0303537404724192,345.495880127,18.5733299255,11,323.3458675077478,19.132596825593033,16.9002609253,19.0772190094,11,573.6372228620515,23.91591633218592,23.985584259,17.8653259277,1.2787029743,0,1.2118930817,0.5038890839,0.7080039978,,,
1635721458409799680,Gaia DR2 2672830411126449024,2672830411126449024,323.1257410345601,-2.9978387505835835,21h32m30.18s,-02d59m52.22s,-0.9862675071,86,72745.39880847973,22.409387951582403,3246.2019042969,13.5338516235,10,36639.264307883954,77.404084605039,473.3505249023,13.9415216446,10,51696.010243133394,59.759200667800286,865.0719604492,12.9782772064,1.2143074274,0,0.9632444382,0.4076700211,0.5555744171,0.0920000002,0.0472000018,0.1696999967
1635721458409799680,Gaia DR2 2672830617284881024,2672830617284881024,323.11997595354717,-2.979877363913023,21h32m28.79s,-02d58m47.56s,-0.361833781,92,1645.382619133421,3.34605935405073,491.7374267578,17.6476993561,9,802.7722648999254,14.86706187832008,53.9967002869,18.0899066925,9,1225.0300703683167,13.557156367538067,90.3603973389,17.0415534973,1.2324199677,0,1.0483531952,0.4422073364,0.6061458588,,,
1635721458409799680,Gaia DR2 2672830101888808192,2672830101888808192,323.1898679040707,-2.983920936794381,21h32m45.57s,-02d59m02.12s,-0.5294933319,102,11619.29458569493,6.907714257428521,1682.0751953125,15.5254163742,11,5424.9714044317425,36.98705489113043,146.672164917,16.0153942108,11,8931.387157499823,26.427049664340256,337.9638366699,14.8846225739,1.2355619669,0,1.130771637,0.4899778366,0.6407938004,0.0080000004,0.0009,0.0891999975
1635721458409799680,Gaia DR2 2672830887868266240,2672830887868266240,323.1838136403112,-2.961111834471733,21h32m44.12s,-02d57m40.00s,-0.4217839837,97,173.45514552626346,1.466679855020438,118.2638092041,20.0903968811,8,78.23967820470881,26.194458145054828,2.9868791103,20.6178207397,11,231.09162065228517,8.21983535922306,28.113899231,18.8524589539,1.7833503485,0,1.7653617859,0.5274238586,1.2379379272,,,
1635721458409799680,Gaia DR2 2672830823443350912,2672830823443350912,323.1277611377678,-2.956664560546807,21h32m30.66s,-02d57m23.99s,-0.4664947391,96,738.6445357835096,2.0516319443327204,360.0278015137,18.5172767639,10,254.09638787700064,18.750541623687745,13.5514154434,19.338891983,10,680.8615496992928,9.177902058609213,74.1848754883,17.6792736053,1.2657752037,0,1.6596183777,0.8216152191,0.8380031586,,,
1635721458409799680,Gaia DR2 2672830303752144384,2672830303752144384,323.1333246463669,-3.0111562356646777,21h32m32.00s,-03d00m40.16s,,95,1976.8276432628543,3.834581292203937,515.5263061523,17.4484443665,7,999.9175131628957,42.216127721645314,23.6856765747,17.8514785767,8,1445.3704716800135,8.550280690843264,169.0436248779,16.8619728088,1.2369757891,0,0.9895057678,0.4030342102,0.5864715576,,,
1635721458409799680,Gaia DR2 2672831201400436992,2672831201400436992,323.1367702429482,-2.949351312813511,21h32m32.82s,-02d56m57.66s,-0.271982342,89,264.23484639078686,2.1128227269134063,125.0624771118,19.6333904266,9,139.09016462582213,25.742775079009377,5.403075695,19.9931468964,10,302.41183492327025,12.05123660570918,25.0938434601,18.5604228973,1.6708697081,0,1.432723999,0.3597564697,1.0729675293,,,
1635721458409799680,Gaia DR2 2672831197106488960,2672831197106488960,323.1364389772587,-2.948592562967073,21h32m32.75s,-02d56m54.93s,-0.322543025,86,167.6422922197078,1.5361619714526826,109.130607605,20.127407074,2,75.50837512508909,40.80969294629506,1.850255847,20.6564006805,2,158.0217503762124,23.793332400420212,6.6414299011,19.265127182,1.3930263519,0,1.3912734985,0.5289936066,0.862279892,,,
1635721458409799680,Gaia DR2 2672830823443314304,2672830823443314304,323.12983281255265,-2.9520980650748196,21h32m31.16s,-02d57m07.55s,-0.4171221554,104,2900.0086082015096,3.407363685030478,851.100402832,17.0323677063,11,1435.5527303985648,38.97018743834955,36.8372039795,17.4588394165,10,2119.698832854144,11.111383823293865,190.7682189941,16.4462337494,1.2259452343,0,1.0126056671,0.4264717102,0.5861339569,0.2302999943,0.1758999974,0.4180999994
1635721458409799680,Gaia DR2 2672831162746184192,2672831162746184192,323.1611411842883,-2.9425494400791816,21h32m38.67s,-02d56m33.18s,-0.4769108593,99,144.57747150087738,1.421688984642146,101.6941604614,20.2881145477,8,68.360259401984,26.024709103772192,2.6267445087,20.7643795013,10,171.9932953975285,10.859063953893687,15.8386850357,19.1731414795,1.6624550819,0,1.5912380219,0.4762649536,1.1149730682,,,
1635721458409799680,Gaia DR2 2672831231469476992,2672831231469476992,323.1518880851597,-2.941950626502275,21h32m36.45s,-02d56m31.02s,-0.3852854967,103,1326.1830991996942,3.130292944805291,423.6610107422,17.8818569183,11,626.5800592965385,35.47156253827488,17.6642932892,18.3589458466,9,1019.9814491776007,11.630632882649811,87.697845459,17.2404384613,1.2415792942,0,1.1185073853,0.4770889282,0.641418457,,,
1635721458409799680,Gaia DR2 2672831197106497024,2672831197106497024,323.14296618611144,-2.943234309933254,21h32m34.31s,-02d56m35.64s,-0.4563509226,94,132.81295289519875,1.5866301138788141,83.707572937,20.3802642822,7,83.09628126570838,23.881975364711845,3.4794559479,20.5524349213,8,116.2823664280009,8.51083487467941,13.6628627777,19.5981349945,1.5011987686,0,0.9542999268,0.172170639,0.7821292877,,,
1635721458409799680,Gaia DR2 2672831201400437760,2672831201400437760,323.1442867029195,-2.942844134487814,21h32m34.63s,-02d56m34.24s,-0.4298763573,105,3131.7788157830746,3.5884963173230435,872.727355957,16.9488887787,11,1459.8977397822098,30.750471758373298,47.4756202698,17.4405822754,11,2428.221567232949,16.97116790478694,143.0792236328,16.2986984253,1.2415050268,0,1.1418838501,0.4916934967,0.6501903534,,,
1635721458409799680,Gaia DR2 2672830686004357504,2672830686004357504,323.11405980500695,-2.9802713722683207,21h32m27.37s,-02d58m48.98s,-0.3573354483,89,342.203977182064,2.183153446895355,156.7475585938,19.3526535034,7,102.07630818383525,23.51425816739266,4.3410387039,20.3290748596,9,533.771741331341,19.638891244621433,27.1793212891,17.9435310364,1.8580965996,0,2.3855438232,0.9764213562,1.409122467,,,
1635721458409799680,Gaia DR2 2672830028878662400,2672830028878662400,323.19237905949535,-2.9937236432703127,21h32m46.17s,-02d59m37.41s,,87,152.69448931138587,1.479356671213624,103.2168197632,20.2288074493,7,51.73053796792481,7.672551392710611,6.7422862053,21.0670204163,9,193.9185451791447,14.532303448511762,13.3439645767,19.0428714752,1.6087619066,0,2.024148941,0.8382129669,1.1859359741,,,
1635721458409799680,Gaia DR2 2672830028874264320,2672830028874264320,323.19404724257936,-2.9918697257721223,21h32m46.57s,-02d59m30.73s,-0.5650365949,98,271.00813782316766,1.9689225347706913,137.642868042,19.6059093475,7,121.26798770098046,6.493598685676228,18.6750049591,20.1420230865,11,243.3850084581411,8.963791983054142,27.1520137787,18.7961845398,1.3455425501,0,1.3458385468,0.536113739,0.8097248077,,,
1635721458409799680,Gaia DR2 2672830617284880384,2672830617284880384,323.1127887165435,-2.984785601873499,21h32m27.07s,-02d59m05.23s,,78,247.32714585815359,1.9862063534389807,124.5223846436,19.7051868439,5,97.77068056595118,3.4974272437824157,27.9550285339,20.3758659363,8,199.7340133746642,16.943086548730555,11.7885255814,19.0107898712,1.2028793097,0,1.3650760651,0.6706790924,0.6943969727,,,
1635721458409799680,Gaia DR2 2672830995242008448,2672830995242008448,323.19102831939273,-2.960903862989332,21h32m45.85s,-02d57m39.25s,-0.5463338494,106,30453.240809467126,14.969147749974987,2034.400390625,14.4792823792,11,15420.497067302475,60.15599723987761,256.341796875,14.8811426163,11,21761.51669080246,50.707124398358445,429.1609191895,13.9176969528,1.220954299,0,0.9634456635,0.4018602371,0.5615854263,,,
1635721458409799680,Gaia DR2 2672830308047288576,2672830308047288576,323.1244513372279,-3.0116217945149732,21h32m29.87s,-03d00m41.84s,,97,191.2097507322726,2.8510501613249537,67.0664291382,19.9845905304,10,225.03164863908034,17.70840278908119,12.7076196671,19.4707794189,10,520.3688154062003,13.983114191564397,37.2140846252,17.9711418152,3.8983392715,0,1.4996376038,-0.5138111115,2.0134487152,,,
1635721458409799680,Gaia DR2 2672830995242008064,2672830995242008064,323.1921170728077,-2.9617526709882034,21h32m46.11s,-02d57m42.31s,-0.4387175143,98,18202.477447710775,56.64335826759299,321.352355957,15.0380392075,11,9329.875936006581,122.49518531375284,76.1652450562,15.4266986847,11,13073.593180984735,102.81559723623185,127.1557388306,14.4709329605,1.230792284,0,0.9557657242,0.3886594772,0.5671062469,0.3140000105,0.1632999927,0.4930999875
1635721458409799680,Gaia DR2 2672829552133044608,2672829552133044608,323.14757634712953,-3.0236752496722725,21h32m35.42s,-03d01m25.23s,-0.7388319373,88,675.0948947818149,2.627751555512645,256.9096984863,18.6149539948,9,176.1500789741705,29.049286964414303,6.0638346672,19.7366809845,9,839.5630617123169,10.295053810788575,81.5501403809,17.4517860413,1.5045486689,0,2.2848949432,1.1217269897,1.1631679535,,,
1635721458409799680,Gaia DR2 2672831063961485696,2672831063961485696,323.1860392539754,-2.9519180208715556,21h32m44.65s,-02d57m06.90s,-0.3653342128,102,345.0418331058641,1.6967971301390063,203.3489074707,19.3436870575,8,122.14380845102681,13.108952222740959,9.3175878525,20.1342086792,10,325.5052712100422,6.943305095241194,46.8804512024,18.4805240631,1.2973762751,0,1.6536846161,0.7905216217,0.8631629944,,,
1635721458409799680,Gaia DR2 2672830582925195136,2672830582925195136,323.11190828000446,-2.9922539940860453,21h32m26.86s,-02d59m32.11s,,79,816.2458775467933,2.3080610947109492,353.6500244141,18.4088134766,7,150.4710110203002,21.58216442928744,6.9720072746,19.9077568054,8,1085.545717844873,11.667468317454265,93.0403823853,17.1728000641,1.5142700672,0,2.7349567413,1.4989433289,1.2360134125,,,
1635721458409799680,Gaia DR2 2672830582925139456,2672830582925139456,323.1134689660283,-2.9976346038220614,21h32m27.23s,-02d59m51.48s,,76,2903.019082733126,4.275717313040176,678.9548950195,17.0312404633,6,1341.9057731587407,11.120028252747998,120.6746749878,17.5320835114,9,2196.328142604283,13.399901866942932,163.9062805176,16.4076766968,1.2188117504,0,1.1244068146,0.5008430481,0.6235637665,,,
1635721458409799680,Gaia DR2 2672829616557364864,2672829616557364864,323.1771760277398,-3.0198635847217346,21h32m42.52s,-03d01m11.51s,,77,672.2484997152729,2.613683827724784,257.2034606934,18.6195411682,9,338.63715442225845,28.098801457939302,12.0516586304,19.0270519257,9,538.1979142803309,10.952703354062225,49.1383628845,17.9345645905,1.3043317795,0,1.0924873352,0.4075107574,0.6849765778,,,
1635721458409799680,Gaia DR2 2672830303752678656,2672830303752678656,323.1272286227526,-3.0172434106804635,21h32m30.53s,-03d01m02.08s,-0.547057271,102,138.5426150208932,1.6103314112385998,86.0336074829,20.3344078064,5,45.07548879291987,5.771274027760664,7.81031847,21.2165374756,9,161.27302646546468,14.7999650027081,10.8968515396,19.2430152893,1.4894226789,0,1.9735221863,0.8821296692,1.0913925171,,,
1635721458409799680,Gaia DR2 2672830582925195392,2672830582925195392,323.1113809160425,-2.996199281406042,21h32m26.73s,-02d59m46.32s,,79,600.9568477609322,3.072991982821129,195.5608215332,18.7412567139,6,303.2782044748692,24.346865469944603,12.4565601349,19.1467857361,7,430.0572207057852,10.983872656067597,39.1535148621,18.1781044006,1.2202796936,0,0.9686813354,0.4055290222,0.5631523132,,,
1635721458409799680,Gaia DR2 2672830063234746496,2672830063234746496,323.2001080776892,-2.98312296147328,21h32m48.03s,-02d58m59.24s,,51,94.7674535966248,2.0070077151732355,47.2182807922,20.746717453,4,62.90104419887136,9.360595898529638,6.719769001,20.8547439575,5,73.17150888611839,18.94047505370555,3.8632352352,20.101064682,1.4358574152,0,0.7536792755,0.1080265045,0.645652771,,,
1635721458409799680,Gaia DR2 2672842570178834816,2672842570178834816,323.1243408640154,-2.946209838219954,21h32m29.84s,-02d56m46.36s,-0.384696126,83,8102.173338593519,8.948966331571574,905.3753051758,15.9168615341,7,3730.6402172963017,13.373371034986828,278.960357666,16.4219303131,8,6172.900456829049,34.79664942753245,177.3992767334,15.2856969833,1.2223314047,0,1.1362333298,0.505068779,0.6311645508,0.1877000034,0.1400000006,0.2389999926
1635721458409799680,Gaia DR2 2672830995242008576,2672830995242008576,323.1954925693007,-2.9605685678587808,21h32m46.92s,-02d57m38.05s,-0.392400533,102,472.4124358281181,1.8004659799287472,262.3834228516,19.0025615692,9,130.45049029364432,9.90189592042265,13.1742944717,20.0627746582,9,543.298669137197,13.073614853520528,41.5568809509,17.9243240356,1.4261884689,0,2.1384506226,1.060213089,1.0782375336,,,
1635721458409799680,Gaia DR2 2672829547837880320,2672829547837880320,323.13621758367873,-3.0240724880975325,21h32m32.69s,-03d01m26.66s,,70,132.82234752591498,2.072763888820422,64.079826355,20.3801879883,4,135.72276934030631,3.3855342489784714,40.0890274048,20.0197563171,4,380.9494815429545,19.810366407696012,19.2298049927,18.3097515106,3.8899497986,0,1.7100048065,-0.3604316711,2.0704364777,,,
1635721458409799680,Gaia DR2 2672830028874784512,2672830028874784512,323.1988362406554,-2.9965516453435916,21h32m47.72s,-02d59m47.59s,,48,88.15621874601977,1.6598689979117052,53.1103477478,20.8252334595,5,51.4242480967453,18.210582073022533,2.8238663673,21.073469162,4,124.63199665434293,1.7645137259279462,70.6324920654,19.5228462219,1.9970939159,0,1.5506229401,0.2482357025,1.3023872375,,,
1635721458409799680,Gaia DR2 2672830303752680704,2672830303752680704,323.11936507655014,-3.013456460765771,21h32m28.65s,-03d00m48.44s,-0.5898322463,80,107.11187626334717,1.5774215266626028,67.903137207,20.6137714386,6,142.9870056461701,61.206990226642915,2.336122036,19.9631462097,8,124.4231959687628,9.456261814490281,13.1577568054,19.5246658325,2.4965503216,0,0.4384803772,-0.6506252289,1.0891056061,,,
1635721458409799680,Gaia DR2 2672830995242008192,2672830995242008192,323.19847903620075,-2.9644191840440826,21h32m47.63s,-02d57m51.91s,-0.537266314,101,4863.918671193054,4.973554031226697,977.9563598633,16.4708995819,10,2535.8338495039284,23.412856732887363,108.3094558716,16.841085434,12,3444.9339054600146,15.402909551365846,223.6547546387,15.9189682007,1.2296191454,0,0.9221172333,0.3701858521,0.5519313812,0.0060000001,0.0,0.0483000018
1635721458409799680,Gaia DR2 2672830063233911168,2672830063233911168,323.2025331813033,-2.9813383242320173,21h32m48.61s,-02d58m52.82s,-0.6015911102,95,419913.1000359251,162.08434215400462,2590.7072753906,11.6304674149,10,177627.61732019018,330.605037258094,537.280456543,12.2276115417,10,343534.07648839935,479.8426825214746,715.9306640625,10.921995163,1.2411179543,0,1.3056163788,0.5971441269,0.7084722519,0.0879999995,0.0527000017,0.2248000056
1635721458409799680,Gaia DR2 2672842574473873408,2672842574473873408,323.1186618214026,-2.9481197218279913,21h32m28.48s,-02d56m53.23s,,85,1170.7411543254743,2.5399456102246307,460.9315795898,18.0172138214,10,617.9796776755986,14.64879894022428,42.1863708496,18.3739528656,8,803.0045552160537,14.92384410129235,53.8068161011,17.500125885,1.2137476206,0,0.8738269806,0.3567390442,0.5170879364,,,
1635721458409799680,Gaia DR2 2672842952430960384,2672842952430960384,323.13626448381456,-2.9360734456999706,21h32m32.70s,-02d56m09.86s,-0.3700508475,105,415.50963967395603,1.8615096578256058,223.2111053467,19.1419124603,6,94.29563367143086,14.941897595331445,6.3108205795,20.4151592255,10,486.0038653054165,14.144145134262303,34.3607788086,18.0453205109,1.3965969086,0,2.3698387146,1.2732467651,1.0965919495,,,
1635721458409799680,Gaia DR2 2672829449053179776,2672829449053179776,323.19108935250347,-3.01355641823649,21h32m45.86s,-03d00m48.80s,-0.4110012352,93,2515.2118664239165,4.142141621369146,607.2249755859,17.1869297028,8,413.0234664682523,19.15798467938028,21.5588169098,18.8114509583,9,3300.7355625040805,18.924159452909507,174.4191436768,15.9653930664,1.4765193462,0,2.8460578918,1.6245212555,1.2215366364,,,
1635721458409799680,Gaia DR2 2672829311614820096,2672829311614820096,323.1753317567029,-3.025581443561732,21h32m42.08s,-03d01m32.09s,-0.984999299,88,8200.807041958225,6.6026190572288685,1242.0535888672,15.9037246704,8,4131.650424912844,29.98236877309033,137.8026733398,16.3110790253,8,5858.669251269156,29.471807484182193,198.7889404297,15.3424224854,1.2182117701,0,0.9686565399,0.4073543549,0.5613021851,0.3063000143,0.2111999989,0.3910999894
1635721458409799680,Gaia DR2 2672842540114096512,2672842540114096512,323.1118992050952,-2.956147132733235,21h32m26.86s,-02d57m22.13s,-0.3825491667,95,8864.773090987952,7.833011303155166,1131.7197265625,15.819196701,11,4289.354579444232,19.012668291535626,225.6050872803,16.2704086304,10,6643.211935903566,37.26637507498322,178.2628936768,15.2059745789,1.2332595587,0,1.0644340515,0.4512119293,0.6132221222,0.6392999887,0.4009999931,0.7961000204
1635721458409799680,Gaia DR2 2672831059666479616,2672831059666479616,323.1896074607842,-2.94699689217123,21h32m45.51s,-02d56m49.19s,-0.3726083338,107,297.4716248347443,1.9203646949659816,154.903717041,19.5047512054,10,90.21831596647368,8.470592714693817,10.6507673264,20.4631519318,9,364.6143807444167,9.70411892831834,37.5731582642,18.3573360443,1.5289952755,0,2.1058158875,0.9584007263,1.1474151611,,,
1635721458409799680,Gaia DR2 2672829410398926592,2672829410398926592,323.1779657740993,-3.026110005378467,21h32m42.71s,-03d01m34.00s,,70,1005.9117706672587,3.6267046336676008,277.362487793,18.1819667816,7,353.63904025225577,6.432573072211724,54.9762954712,18.9799880981,7,984.6747708260885,19.08979353894364,51.5812149048,17.2786884308,1.3304485083,0,1.7012996674,0.7980213165,0.9032783508,,,
1635721458409799680,Gaia DR2 2672829414694036224,2672829414694036224,323.1823296035896,-3.023670083985928,21h32m43.76s,-03d01m25.21s,-0.9845888019,85,8370.640521337084,10.175638497717136,822.6157226562,15.8814687729,7,4285.216497516971,22.92124156066827,186.9539489746,16.2714557648,9,5891.889896252675,28.40856449262772,207.3983612061,15.3362836838,1.2158097029,0,0.935172081,0.3899869919,0.5451850891,0.0052999998,0.0,0.0452999994
1635721458409799680,Gaia DR2 2672823676617755520,2672823676617755520,323.132161711441,-3.027231764375665,21h32m31.72s,-03d01m38.03s,-0.5426316261,96,137.8818912489267,1.4096803334680028,97.8107528687,20.339597702,10,113.37107710507874,18.771211270909294,6.0396251678,20.2151317596,10,171.5135101653798,6.7577921547168724,25.380109787,19.1761741638,2.0661494732,0,1.0389575958,-0.1244659424,1.1634235382,,,
1635721458409799680,Gaia DR2 2672831334544882816,2672831334544882816,323.1580527950476,-2.930036844248021,21h32m37.93s,-02d55m48.13s,-0.4143717289,94,143.47682320459052,1.447094932551829,99.1481781006,20.2964115143,5,51.182215430422154,8.395924132751317,6.0960788727,21.0785903931,9,162.72537822162332,4.312314851201196,37.735042572,19.2332820892,1.4908860922,0,1.8453083038,0.7821788788,1.063129425,,,
1635721458409799680,Gaia DR2 2672829307320258048,2672829307320258048,323.1760700218348,-3.028235909747398,21h32m42.26s,-03d01m41.65s,,70,180.9951320134001,1.6082635799802327,112.5407104492,20.0441989899,6,45.70504199558606,8.94751687716303,5.1081256866,21.2014770508,8,179.74898910632652,10.641706278371856,16.8909931183,19.1252536774,1.2456358671,0,2.0762233734,1.1572780609,0.9189453125,,,
1635721458409799680,Gaia DR2 2672829479119594240,2672829479119594240,323.15924539061217,-3.033600265699814,21h32m38.22s,-03d02m00.96s,,79,92.40970208278688,1.797006028119253,51.4242591858,20.7740726471,4,32.46409047225601,6.023572193041404,5.3895077705,21.5728797913,6,146.60942883510478,12.303272260839003,11.9162960052,19.3465156555,1.9378216267,0,2.2263641357,0.7988071442,1.4275569916,,,
