Label	slice	Saturated	J.D.-2400000	JD_UTC	JD_SOBS	HJD_UTC	BJD_TDB	AIRMASS	ALT_OBJ	CCD-TEMP	EXPTIME	RA_OBJ	DEC_OBJ	FWHM_Mean	Source_Radius	Sky_Rad(min)	Sky_Rad(max)	X(IJ)_T1	Y(IJ)_T1	X(FITS)_T1	Y(FITS)_T1	RA_T1	DEC_T1	Source-Sky_T1	N_Src_Pixels_T1	Source_Error_T1	Source_SNR_T1	Peak_T1	Mean_T1	Sky/Pixel_T1	N_Sky_Pixels_T1	FWHM_T1	Width_T1	X-Width_T1	Y-Width_T1	Angle_T1	Roundness_T1
aligned_665Sabine_088_out.fits	88	0	59525.94644851843	2459525.9464485184	2459525.9462749073	2459525.950497748	2459525.951249951	-1	-62.702462296800206	-14.80951678	30	0.0186300101832209	0.1214266556115794	4.792447877499662	10	16	20	464.8117173454233	512.0327396207073	465.3117173454233	512.4672603792927	1.9869296394322942	33.35593451180271	16678.6451105124	314.1592653589793	212.8589904522875	78.3553707319256	648	53.089776268270384	30.378666666666668	375	4.792447877499662	6.485459374315356	6.385708015929256	6.585210732701457	304.41325425646863	0.9927501069677455
aligned_665Sabine_089_out.fits	89	0	59525.946883356664	2459525.9468833567	2459525.9467097456	2459525.950932555	2459525.9516847576	-1	-62.54549360091636	-14.80951678	30	0.0186300101048762	0.1214266550957358	4.366589601244068	10	16	20	465.0159846547315	511.88620168430145	465.5159846547315	512.6137983156985	1.9869189507004494	33.35586610975356	16855.025824517565	314.15926535897927	212.12189885680272	79.45915021200098	751	53.651213518270396	29.567282321899736	379	4.366589601244068	6.340039576393297	6.1835059201637685	6.496573232622826	293.56543732294443	0.9947382764840887
aligned_665Sabine_090_out.fits	90	0	59525.94731854182	2459525.947318542	2459525.9471449307	2459525.951367709	2459525.9521199116	-1	-62.38839965655569	-15.23319095	30	0.0186300100265208	0.1214266545798235	4.7109110728229515	10	16	20	465.1888295029396	511.07827905587095	465.6888295029396	513.421720944129	1.9869122115177331	33.35592135114356	16496.241032792568	314.1592653589793	209.45970489955886	78.75615522662426	672	52.509166056085796	30.836585365853658	410	4.7109110728229515	6.333979711944151	6.270707553161117	6.397251870727185	308.5823617608838	0.9919135637323967
aligned_665Sabine_091_out.fits	91	0	59525.94775467599	2459525.947754676	2459525.947581065	2459525.951803812	2459525.9525560145	-1	-62.23096311674851	-14.80951678	30	0.0186300099480465	0.12142665406313	4.515276548661171	10	16	20	465.1637599423764	510.6178837992097	465.6637599423764	513.8821162007903	1.986904403501979	33.35582154239778	16723.423316734516	314.1592653589792	208.85484235053661	80.07199224361938	738	53.23230972553117	30.619617224880383	418	4.515276548661171	6.387104288561816	6.297641990747895	6.476566586375737	291.5973216980535	0.998524063207932
aligned_665Sabine_092_out.fits	92	0	59525.94819196779	2459525.948191968	2459525.9480183567	2459525.952241072	2459525.9529932747	-1	-62.07310867497267	-14.80951678	30	0.0186300098694161	0.1214266535454105	4.076806241539851	10	16	20	465.72035633540463	511.21689524886204	466.22035633540463	513.2831047511379	1.9869007420539075	33.35580903841731	17251.595953161173	314.1592653589793	211.52897621583466	81.55665602786458	926	54.91353544339477	29.580976863753214	389	4.076806241539851	6.1881770767059905	6.04668348328009	6.32967067013189	306.8543658623116	0.9734524112222578
aligned_665Sabine_093_out.fits	93	0	59525.94862787053	2459525.9486278705	2459525.9484542594	2459525.9526769435	2459525.953429146	-1	-61.915755644793705	-15.23319095	30	0.0186300097910874	0.1214266530296797	4.524421779870973	10	16	20	465.7565563246211	510.9940678871906	466.2565563246211	513.5059321128094	1.9868953051370093	33.35574136645255	16918.84700219857	314.1592653589794	209.65260963241138	80.69943432549093	772	53.85436263630794	30.547445255474454	411	4.524421779870973	6.07963302878691	5.879784717763083	6.2794813398107365	298.611780084775	0.9852839314568701
aligned_665Sabine_094_out.fits	94	0	59525.949061944615	2459525.9490619446	2459525.9488883335	2459525.9531109864	2459525.953863189	-1	-61.75906270866699	-14.80951678	30	0.018630009713139	0.1214266525164536	4.255485394898726	10	16	20	466.53287358705796	510.84735996118036	467.03287358705796	513.6526400388196	1.9868898773100594	33.35572077533773	17037.221675015702	314.15926535897927	209.3492450146482	81.38181570143043	799	54.23116092262261	28.762376237623762	404	4.255485394898726	6.2013340660158764	6.106179283460608	6.296488848571146	305.8620945640494	0.9904276701298235
aligned_665Sabine_095_out.fits	95	0	59525.94949563639	2459525.9494956364	2459525.9493220253	2459525.953544647	2459525.9542968497	-1	-61.60250776283749	-14.80951678	30	0.0186300096353105	0.1214266520040194	4.420852344527623	10	16	20	467.2138301559792	509.95572521356075	467.7138301559792	514.5442747864392	1.9868818156760037	33.35569329756451	17100.350714426546	314.1592653589793	209.35968593061904	81.67929101734292	771	54.432106896120175	29.883495145631066	412	4.420852344527623	6.016416922126842	5.988882420095062	6.043951424158621	312.3581389294742	0.9901209043932021
aligned_665Sabine_096_out.fits	96	0	59525.94993209513	2459525.949932095	2459525.949758484	2459525.953981074	2459525.954733277	-1	-61.44495397848715	-15.23319095	30	0.0186300095570373	0.1214266514886586	4.402101123368294	10	16	20	467.27988659898824	510.0585745838336	467.77988659898824	514.4414254161663	1.9868784252448595	33.35565360781397	16973.07902174476	314.1592653589794	210.01558612388237	80.81818752124812	784	54.02698851600059	28.72222222222222	396	4.402101123368294	6.045107280744359	6.0434591899971375	6.046755371491581	314.72478421767977	0.996778440862393
aligned_665Sabine_097_out.fits	97	0	59525.950365289114	2459525.950365289	2459525.950191678	2459525.9544142373	2459525.95516644	-1	-61.288578695384615	-14.80951678	30	0.0186300094794009	0.1214266509774926	4.414733940065761	10	16	20	467.7856020680692	509.50834095868237	468.2856020680692	514.9916590413177	1.9868746539583382	33.35562672071006	17432.152423410345	314.1592653589794	214.22688785004482	81.37238326317168	804	55.48826453834237	36.67813267813268	407	4.414733940065761	6.265362078044777	5.937233997001689	6.593490159087866	290.1678626270034	0.9812213876149473
aligned_665Sabine_098_out.fits	98	0	59525.95079851849	2459525.9507985185	2459525.9506249074	2459525.9548474355	2459525.955599638	-1	-61.1321906218659	-14.80951678	30	0.0186300094018094	0.1214266504666233	4.608562937040187	10	16	20	468.54573611397893	509.43843382430856	469.04573611397893	515.0615661756915	1.9868674841280836	33.35559964149991	17576.71324996105	314.15926535897904	212.30486867100578	82.78996784194558	774	55.94841594080232	31.748743718592966	398	4.608562937040187	6.505541263193489	6.316085797569268	6.694996728817712	301.36637090059196	0.9838649076461649
aligned_665Sabine_099_out.fits	99	0	59525.95123668993	2459525.95123669	2459525.951063079	2459525.9552855752	2459525.956037778	-1	-60.97401853653395	-14.80951678	30	0.0186300093233847	0.1214266499502703	4.637525843145586	10	16	20	469.00844629822734	509.2369150779896	469.50844629822734	515.2630849220104	0	0	17441.990351877568	314.1592653589794	210.42616092234655	82.88888736754636	721	55.51957963724923	29.507462686567163	402	4.637525843145586	6.365936126564954	6.402771831307923	6.329100421821983	334.1465679291995	0.9996512595357709
aligned_665Sabine_100_out.fits	100	0	59525.95167186344	2459525.9516718634	2459525.9514982523	2459525.9557207176	2459525.9564729203	-1	-60.81692863472762	-14.80951678	30	0.0186300092455483	0.1214266494377924	4.775058597063907	10	16	20	468.58507700477963	509.4406280141464	469.08507700477963	515.0593719858537	1.9868515640772544	33.35547594728086	17883.446602841745	314.1592653589793	209.59804103183743	85.32258467112912	696	56.924778527244534	25.951653944020357	393	4.775058597063907	6.7382756347853245	6.651968702590832	6.824582566979817	84.6148209707962	0.9993202507995076
aligned_665Sabine_101_out.fits	101	0	59525.952219224535	2459525.9522192245	2459525.9520456134	2459525.956268039	2459525.9570202418	-1	-60.61934098910001	-14.80951678	30	0.0186300091477188	0.1214266487936818	4.956461545444296	10	16	20	469.6212291879334	508.24055031558044	470.1212291879334	516.2594496844196	1.9868471594841115	33.35542917810432	18218.521333172524	314.1592653589795	208.55261138035738	87.35695617805361	632	57.991354519991056	26.670702179176754	413	4.956461545444296	7.014417295030798	6.962316460901429	7.066518129160166	282.5556551070486	0.9997308739953498
aligned_665Sabine_102_out.fits	102	0	59525.952655358706	2459525.9526553587	2459525.9524817476	2459525.956704142	2459525.9574563447	-1	-60.46190427373915	-15.23319095	30	0.0186300090698272	0.1214266482808441	4.671083713168496	10	16	20	470.0688049131674	508.88293162813574	470.5688049131674	515.6170683718642	1.9868420880565578	33.355348958234885	17973.494946327053	314.1592653589792	209.77555298936934	85.67964517408701	682	57.21141130690303	27.020050125313283	399	4.671083713168496	6.58244878531392	6.456855184813344	6.708042385814496	296.0531947852418	0.9961426573264323
aligned_665Sabine_103_out.fits	103	0	59525.95308798598	2459525.953087986	2459525.952914375	2459525.957136738	2459525.957888941	-1	-60.30573347151301	-14.80951678	30	0.0186300089926129	0.1214266477724679	4.499754989509915	10	16	20	469.9610081179112	508.5283203460231	470.4610081179112	515.9716796539769	1.9868316676715971	33.35533646352579	18202.996065211897	314.15926535897944	208.91714993447698	87.13021439800865	729	57.94193605721586	26.113580246913582	405	4.499754989509915	6.539243675746118	6.4707760629900095	6.607711288502226	309.2638111376648	0.9889176915156193
aligned_665Sabine_104_out.fits	104	0	59525.95352295134	2459525.9535229513	2459525.9533493402	2459525.9575716723	2459525.958323875	-1	-60.148718648024726	-14.80951678	30	0.0186300089150326	0.1214266472616834	4.400680972711556	10	16	20	470.41639871382637	508.05608069164265	470.91639871382637	516.4439193083574	1.986829732355617	33.35531790912251	18664.89879219601	314.15926535897944	208.4569133154218	89.53840146310546	774	59.41221810175882	25.995180722891565	415	4.400680972711556	6.6417095898307394	6.649593346092331	6.633825833569148	315.79916833865803	0.9927558610124477
aligned_665Sabine_105_out.fits	105	0	59525.95395805547	2459525.9539580555	2459525.9537844444	2459525.958006745	2459525.958758948	-1	-59.99165371847556	-14.80951678	30	0.0186300088374789	0.1214266467510758	4.59854872376505	10	16	20	470.87064183835184	507.8262579990908	471.37064183835184	516.6737420009092	1.9868265020513833	33.35527424953499	17885.504976658674	314.15926535897944	209.3776172005253	85.42223956789687	747	56.93133053459842	26.6775	400	4.59854872376505	6.299512131750367	6.028780796646513	6.5702434668542224	290.75952698248585	0.986870028786767
aligned_665Sabine_106_out.fits	106	0	59525.95439215284	2459525.954392153	2459525.9542185417	2459525.9584408114	2459525.959193014	-1	-59.83495219811351	-15.23319095	30	0.0186300087601558	0.1214266462419884	4.589240584290137	10	16	20	471.9176594926979	507.4191919191919	472.4176594926979	517.0808080808081	1.986809776307612	33.355241516288054	18275.846735376945	314.15926535897927	208.71306137454565	87.56446105967493	741	58.17382694250239	25.945945945945947	407	4.589240584290137	6.453518929619154	6.032047514532687	6.87499034470562	285.0742083848659	0.977377122313555
aligned_665Sabine_107_out.fits	107	0	59525.954826770816	2459525.954826771	2459525.9546531597	2459525.958875398	2459525.959627601	-1	-59.678062733797276	-14.80951678	30	0.0186300086827911	0.121426645732629	4.47410125478002	10	16	20	471.80711162445346	507.1280504067209	472.30711162445346	517.3719495932792	1.9868103618738964	33.35524516820747	18452.742465258427	314.1592653589794	209.5892603334002	88.04240463421203	848	58.7369035389521	26.16708229426434	401	4.47410125478002	6.4840795023707685	6.3220955510408405	6.646063453700697	303.1846044119954	0.9844825561880718
aligned_665Sabine_108_out.fits	108	0	59525.955262534786	2459525.955262535	2459525.9550889237	2459525.959311131	2459525.960063333	-1	-59.520759573327155	-14.80951678	30	0.0186300086052738	0.1214266452222667	4.445668692760672	10	16	20	471.79726734600104	507.56716272420067	472.29726734600104	516.9328372757993	1.9868029909733527	33.35525512337326	18726.24733030916	314.15926535897944	208.65566644620407	89.7471305201155	853	59.607496563602204	26.2144578313253	415	4.445668692760672	6.155596147791909	5.923029795524494	6.388162500059323	294.67897397002037	0.9865794397451778
aligned_665Sabine_109_out.fits	109	0	59525.95569842588	2459525.955698426	2459525.955524815	2459525.9597469904	2459525.960499193	-1	-59.36341050995162	-14.80951678	30	0.0186300085277854	0.1214266447120959	4.52588825037923	10	16	20	473.11254488481245	507.07501619550385	473.61254488481245	517.4249838044962	1.9868016062074492	33.35510275409087	18626.258268792626	314.1592653589795	209.43321567868372	88.93650516911976	808	59.28922149569267	27.1021897810219	411	4.52588825037923	6.10765383271421	5.884440294359592	6.330867371068826	78.0669051088212	0.993628638844318
aligned_665Sabine_110_out.fits	110	0	59525.95613436354	2459525.9561343635	2459525.9559607524	2459525.960182897	2459525.9609350995	-1	-59.20604462439695	-14.80951678	30	0.0186300084503401	0.121426644202211	4.629764488941964	10	16	20	472.82128150736213	506.72613643628927	473.32128150736213	517.7738635637107	1.986796006674781	33.35507161608081	19253.701792372027	314.1592653589793	210.71497124707534	91.37320276021566	825	61.286436261465866	25.82323232323232	396	4.629764488941964	6.450606143436372	6.285182480813049	6.616029806059695	297.403440634091	0.9920907660172054
aligned_665Sabine_111_out.fits	111	0	59525.95657045115	2459525.956570451	2459525.95639684	2459525.960618953	2459525.9613711555	-1	-59.04862459962658	-14.80951678	30	0.0186300083729196	0.121426643692491	4.441933520703865	10	16	20	473.4526261585994	506.65569086651055	473.9526261585994	517.8443091334894	1.9867843733386732	33.35502261579182	19523.926198482353	314.1592653589794	209.89114442822196	93.01929460468064	879	62.146587260996455	25.801470588235293	408	4.441933520703865	6.562410692048811	6.615911931856752	6.50890945224087	326.7375488284039	0.9983247774345411
aligned_665Sabine_112_out.fits	112	0	59525.957007916644	2459525.9570079166	2459525.9568343055	2459525.961056387	2459525.9618085898	-1	-58.890707167646156	-14.80951678	30	0.0186300082953061	0.1214266431815024	4.501100373836784	10	16	20	473.3706742383836	506.66514639280473	473.8706742383836	517.8348536071953	1.986784685326186	33.3549535458779	19286.69126936273	314.1592653589793	211.18802544577045	91.32473883712328	839	61.3914450281276	24.958549222797927	386	4.501100373836784	6.379522713643819	6.182677623377414	6.576367803910226	288.37016338502673	0.9940808885824786
aligned_665Sabine_113_out.fits	113	0	59525.95744355302	2459525.957443553	2459525.957269942	2459525.961491992	2459525.962244195	-1	-58.7334500032095	-15.23319095	30	0.0186300082180685	0.1214266426729902	4.357952216720183	10	16	20	473.92659755902577	505.9192555453305	474.42659755902577	518.5807444546695	1.986774535680017	33.35492251438458	18887.822857455747	314.1592653589794	209.46254529056486	90.1727935715414	878	60.12180744016337	25.18204488778055	401	4.357952216720183	6.146462247240111	6.0866771217654865	6.206247372714736	309.4170682313642	0.9899102767929863
