Label	slice	Saturated	J.D.-2400000	JD_UTC	JD_SOBS	HJD_UTC	BJD_TDB	AIRMASS	ALT_OBJ	CCD-TEMP	EXPTIME	RA_OBJ	DEC_OBJ	FWHM_Mean	Source_Radius	Sky_Rad(min)	Sky_Rad(max)	rel_flux_T1	rel_flux_C2	rel_flux_C3	rel_flux_C4	rel_flux_C5	rel_flux_C6	rel_flux_C7	rel_flux_C8	rel_flux_C9	rel_flux_err_T1	rel_flux_err_C2	rel_flux_err_C3	rel_flux_err_C4	rel_flux_err_C5	rel_flux_err_C6	rel_flux_err_C7	rel_flux_err_C8	rel_flux_err_C9	rel_flux_SNR_T1	rel_flux_SNR_C2	rel_flux_SNR_C3	rel_flux_SNR_C4	rel_flux_SNR_C5	rel_flux_SNR_C6	rel_flux_SNR_C7	rel_flux_SNR_C8	rel_flux_SNR_C9	tot_C_cnts	tot_C_err	X(IJ)_T1	Y(IJ)_T1	X(FITS)_T1	Y(FITS)_T1	RA_T1	DEC_T1	Source-Sky_T1	N_Src_Pixels_T1	Source_Error_T1	Source_SNR_T1	Peak_T1	Mean_T1	Sky/Pixel_T1	N_Sky_Pixels_T1	FWHM_T1	Width_T1	X-Width_T1	Y-Width_T1	Angle_T1	Roundness_T1	X(IJ)_C2	Y(IJ)_C2	X(FITS)_C2	Y(FITS)_C2	RA_C2	DEC_C2	Source-Sky_C2	Source_Error_C2	Source_SNR_C2	Peak_C2	Mean_C2	Sky/Pixel_C2	FWHM_C2	Width_C2	X-Width_C2	Y-Width_C2	Angle_C2	Roundness_C2	X(IJ)_C3	Y(IJ)_C3	X(FITS)_C3	Y(FITS)_C3	RA_C3	DEC_C3	Source-Sky_C3	Source_Error_C3	Source_SNR_C3	Peak_C3	Mean_C3	Sky/Pixel_C3	FWHM_C3	Width_C3	X-Width_C3	Y-Width_C3	Angle_C3	Roundness_C3	X(IJ)_C4	Y(IJ)_C4	X(FITS)_C4	Y(FITS)_C4	RA_C4	DEC_C4	Source-Sky_C4	Source_Error_C4	Source_SNR_C4	Peak_C4	Mean_C4	Sky/Pixel_C4	FWHM_C4	Width_C4	X-Width_C4	Y-Width_C4	Angle_C4	Roundness_C4	X(IJ)_C5	Y(IJ)_C5	X(FITS)_C5	Y(FITS)_C5	RA_C5	DEC_C5	Source-Sky_C5	Source_Error_C5	Source_SNR_C5	Peak_C5	Mean_C5	Sky/Pixel_C5	FWHM_C5	Width_C5	X-Width_C5	Y-Width_C5	Angle_C5	Roundness_C5	X(IJ)_C6	Y(IJ)_C6	X(FITS)_C6	Y(FITS)_C6	RA_C6	DEC_C6	Source-Sky_C6	Source_Error_C6	Source_SNR_C6	Peak_C6	Mean_C6	Sky/Pixel_C6	FWHM_C6	Width_C6	X-Width_C6	Y-Width_C6	Angle_C6	Roundness_C6	X(IJ)_C7	Y(IJ)_C7	X(FITS)_C7	Y(FITS)_C7	RA_C7	DEC_C7	Source-Sky_C7	Source_Error_C7	Source_SNR_C7	Peak_C7	Mean_C7	Sky/Pixel_C7	FWHM_C7	Width_C7	X-Width_C7	Y-Width_C7	Angle_C7	Roundness_C7	X(IJ)_C8	Y(IJ)_C8	X(FITS)_C8	Y(FITS)_C8	RA_C8	DEC_C8	Source-Sky_C8	Source_Error_C8	Source_SNR_C8	Peak_C8	Mean_C8	Sky/Pixel_C8	FWHM_C8	Width_C8	X-Width_C8	Y-Width_C8	Angle_C8	Roundness_C8	X(IJ)_C9	Y(IJ)_C9	X(FITS)_C9	Y(FITS)_C9	RA_C9	DEC_C9	Source-Sky_C9	Source_Error_C9	Source_SNR_C9	Peak_C9	Mean_C9	Sky/Pixel_C9	FWHM_C9	Width_C9	X-Width_C9	Y-Width_C9	Angle_C9	Roundness_C9	N_Src_Pixels_C2	N_Sky_Pixels_C2	N_Src_Pixels_C3	N_Sky_Pixels_C3	N_Src_Pixels_C4	N_Sky_Pixels_C4	N_Src_Pixels_C5	N_Sky_Pixels_C5	N_Src_Pixels_C6	N_Sky_Pixels_C6	N_Src_Pixels_C7	N_Sky_Pixels_C7	N_Src_Pixels_C8	N_Sky_Pixels_C8	N_Src_Pixels_C9	N_Sky_Pixels_C9
aligned_665Sabine_001_out.fits	1	0	59525.90405903943	2459525.9040590394	2459525.9038854283	2459525.9081113148	2459525.908863519	-1	-78.00409968188762	-14.80951678	30	0.0186300180735001	0.1214267075710287	4.63649255282083	15	20	25	0.1117670995359234	0.274436783374894	0.1077458151641165	0.0912433747480786	0.1493399395594991	0.1839401686901465	0.1289235303902066	0.0596381899153635	0.1737091813855655	0.0042895097290812	0.0064688953633922	0.0047334029357595	0.0046056825383401	0.0050786533728112	0.0053750857331502	0.0048473203575628	0.0042856452442926	0.0054555726595665	26.05591468371943	42.42405665238397	22.762865664811386	19.811042986250577	29.405420806821855	34.22088089790231	26.596866078607604	13.915801825824492	31.840686986537047	89923.28876692294	1043.403157383671	519.3455916450581	521.0256388979765	519.8455916450581	503.4743611020235	1.9860854720102377	33.358089258020435	10050.465166210262	706.8583470577036	367.675658156544	27.33513884656218	345	14.218499658446849	77.06260032102729	623	4.8200949106038795	11.86748693213266	13.191981276523288	10.542992587742033	354.03113610424924	0.9492213262014958	637.0297363183314	531.6110126945739	637.5297363183314	492.8889873054261	1.9842829634707104	33.36088510479041	19364.05041161355	369.63911365962497	52.386367394670685	841	27.394527478123976	76.74961360123648	4.634306220780836	7.80918054747708	8.117099814160838	7.501261280793322	22.659887371134566	0.9874605569309189	406.1580034129922	448.11904858331457	406.6580034129922	576.3809514166854	1.9877868070563844	33.34332934766931	8746.463238947028	369.57990014739806	23.665960284795553	410	12.37371430266639	76.96363636363637	4.65911074690382	8.392379575200858	8.683271449764865	8.10148770063685	349.90921833412744	0.9945581677883761	679.8222988142599	766.4538575053091	680.3222988142599	258.0461424946909	1.9837480927354156	33.40636928712864	7518.858327487396	368.9328380216347	20.380019213812787	380	10.637008615353603	75.1969696969697	4.360433999855613	5.838671645807128	7.211891049673646	4.465452241940611	338.5164486358576	0.6289547448358592	540.7344786713408	183.39076918880414	541.2344786713408	841.1092308111959	1.9855881699837634	33.293271047110444	11684.218086592002	369.6668863186387	31.607424194659007	529	16.529787241287504	82.75766871165644	4.723142107125976	7.356360234939389	7.226036671726399	7.48668379815238	51.14147521000632	0.97227889615737	182.56218473877004	752.316038798064	183.06218473877004	272.183961201936	1.9913836975167043	33.40038526712849	13970.727020150152	366.58046676824625	38.11094230774305	802	19.7645356786169	71.3633387888707	4.489349426562742	13.76561856826502	16.823529647348924	10.707707489181118	26.743208624035994	0.4936779737197543	156.65475429382508	876.7475181300736	157.15475429382508	147.75248186992644	1.9918506981143769	33.42415422021264	10269.276474485894	364.96341060723597	28.13782471344071	507	14.528054336815478	69.94648829431438	4.556224398714882	5.305523196026735	3.6304380232938964	6.980608368759575	80.11062024007394	0.6276443416418372	7.745205259444958	724.1869232769507	8.245205259444958	300.31307672304933	1.994055546555085	33.39380911591914	5061.031420285231	358.96548506869846	14.098936055973894	339	8.80176081252055	74.31868131868131	4.732760960034427	6.287964132772736	5.63937849418963	6.936549771355841	349.1103461088514	-26.831838905977854	11.861963572648222	762.782042222625	12.361963572648222	261.717957777375	1.994013518074471	33.401260129424614	13308.663787361686	382.4486591926657	34.7985630684541	604	19.93625708292308	72.43875278396436	4.753010204805301	7.21211204628842	6.684663040253025	7.739561052323814	89.7712951195648	0.9788314853672022	706.8583470577033	647	706.8583470577034	605	706.8583470577032	594	706.8583470577036	652	706.8583470577037	611	706.8583470577038	598	575.0021533288984	364	667.5608030135992	449
aligned_665Sabine_002_out.fits	2	0	59525.90449399315	2459525.904493993	2459525.904320382	2459525.9085462373	2459525.9092984414	-1	-77.84709568942009	-14.80951678	30	0.0186300179899511	0.1214267070207676	4.7378071272132924	15	20	25	0.1147250187509137	0.2806004344266957	0.1053357206891869	0.0929601412926908	0.1471071409478701	0.1406001767396598	0.1496104978174742	0.0688484519000383	0.1826878809196439	0.0041078263106367	0.0063850187743361	0.004480426874009	0.0043369252710663	0.0049201284345852	0.0048113252364223	0.0048252833152743	0.004276523807713	0.0055026087727536	27.928400588371737	43.946689014375536	23.510197499314252	21.43457299411444	29.899044893585817	29.22275461141169	31.005536471586087	16.099162543153565	33.200230738596495	87115.6154275356	979.4531891242927	519.5485520923719	520.9293566806186	520.0485520923719	503.57064331938136	1.986085471868433	33.3580892585464	9994.34061342141	706.8583470577037	339.7561870393906	29.41621372817763	308	14.139099658400909	49.12559618441971	629	5.20072067053173	12.111941694900395	14.108347746247787	10.115535643553004	7.934510584813492	0.8886740536066795	637.1558037222742	531.4899266245868	637.6558037222742	493.0100733754132	1.9842829621582605	33.36088510611042	19088.451695910073	350.426146818674	54.472110226944004	797	27.004635052221875	50.421487603305785	4.66280244551827	6.582671944043108	5.804716443855032	7.360627444231183	290.69269249880284	0.9034680780691725	406.51778126016023	448.0019945597983	407.01778126016023	576.4980054402017	1.9877868084489276	33.3433293433679	8301.899560994869	339.6003417896493	24.446087177783586	370	11.744785352753503	49.960191082802545	4.659419763067422	6.22665502079465	6.87157495621145	5.581735085377849	330.78251040298005	0.8467088521781168	679.4164451747025	766.7141494443508	679.9164451747025	257.7858505556492	1.9837480909032317	33.40636928897333	7409.492453553925	334.9232026361136	22.12295951798887	336	10.482287553646245	49.61890243902439	4.767588302865458	4.936677454562418	6.2283529492365926	3.6450019598882446	354.7762522206825	0.7519716385536531	540.9149200156081	183.24878535504968	541.4149200156081	841.2512146449503	1.9855881732136367	33.29327106393561	11171.867613751798	348.5472723755788	32.0526611429439	486	15.804959593749821	50.52568493150685	4.513449697178823	7.480893533863708	6.819564415072751	8.142222652654665	85.86641212805681	0.9685732098157894	182.39986322241379	752.3720262715615	182.89986322241379	272.1279737284385	1.9913836995123684	33.400385304191616	10738.619172326704	344.1133770402056	31.206630979277573	486	15.19203842895282	49.13953488372093	4.336781052472545	8.137994080532764	7.903304785960593	8.372683375104932	82.52439586305616	0.9964420133178287	156.00163395156943	876.9695642572328	156.50163395156943	147.53043574276717	1.9918506978709345	33.424154266409985	11337.240410150269	338.8186828692532	33.46108400558654	489	16.038914242636466	48.90639625585023	4.752802209469601	7.622937738777287	7.959803587777588	7.286071889776984	18.931788522738707	0.9875158634076623	7.801279437130631	724.0617045631741	8.301279437130631	300.4382954368259	1.9940555540122054	33.39380916231344	5611.436539804097	342.78261708091765	16.370248257015483	299	9.734626374765952	50.27696793002915	5.225926562799582	7.2285752216998045	6.611705460004569	7.845444983395039	56.93498803094141	0.82467124598583	11.773511727724156	762.6962666865973	12.273511727724156	261.80373331340274	1.9940135250337268	33.401260189832335	13456.60798104385	369.90658514186725	36.378395307244794	628	20.207344780284878	48.920199501246884	4.520773441016198	6.8445977302206895	6.127198373690286	7.561997086751094	278.94978108256885	0.952522241563444	706.8583470577034	605	706.8583470577036	628	706.8583470577037	656	706.8583470577039	584	706.8583470577037	602	706.8583470577034	641	576.440874438698	343	665.9265790413332	401
aligned_665Sabine_003_out.fits	3	0	59525.90492901625	2459525.9049290163	2459525.904755405	2459525.908981229	2459525.9097334333	-1	-77.69006644921194	-14.80951678	30	0.0186300179064433	0.1214267064707795	5.0761820952700445	15	20	25	0.1084606239104106	0.2589897022318648	0.1057279209430244	0.0906843160734058	0.1521685485437392	0.1399053110041064	0.1476814618587079	0.0760658242081552	0.1923959021016085	0.0041196501602893	0.0061072945402462	0.004563886447714	0.0044330361902513	0.0049086231972151	0.004829185823057	0.0048958967785694	0.0042116049412524	0.0056083964677074	26.327629699215727	42.40661728776282	23.166203224881208	20.45647997930412	31.00025046332158	28.97078640795477	30.16433322392498	18.06100649733182	34.30497526510576	86081.75768197369	971.2421916541966	519.4942275643197	521.2100608585658	519.9942275643197	503.28993914143416	1.9860854723976393	33.35808925707007	9336.481145491649	706.8583470577034	338.61966360902755	27.572176541618713	291	13.208418892349131	49.51648351648352	637	5.360694784290871	12.078211804975155	13.876813087639723	10.279610522310586	4.960280246587569	0.9125097709444927	637.1547306687122	531.8135621733775	637.6547306687122	492.6864378266225	1.9842829663560897	33.36088509446022	17708.078747687825	345.0885228162343	51.31459778254546	705	25.051806803156055	50.56269592476489	5.2836727956667255	5.830619061178701	5.338999759917161	6.322238362440241	302.09896646632535	0.8520105999305492	406.31709684870856	448.17191150945314	406.81709684870856	576.3280884905469	1.987786803833536	33.34332935656116	8230.998872737393	342.05660981954946	24.063265074981658	338	11.644481397155326	49.04139072847682	5.117972285953308	7.5503309659260065	8.34747840505585	6.753183526796163	332.1370784096978	0.8624933772880842	680.1167721302766	766.8474495237258	680.6167721302766	257.6525504762742	1.983748098369783	33.40636929027501	7157.21791057739	340.0088216823186	21.050094745084625	315	10.125392082259907	49.58995137763371	5.1499960494817145	6.6980062584937645	6.689690466809396	6.706322050178134	314.8311581753775	0.8224972908947392	540.8704179980608	183.17356884386368	541.3704179980608	841.3264311561363	1.9855881625562672	33.29327105816027	11368.940889000965	339.5935826495986	33.47807929789925	455	16.083761246258412	49.5296875	4.818849016174752	7.876409211518067	8.682808131637875	7.070010291398258	357.1071261933899	0.9585158459870857	182.6794906218954	752.4977305009174	183.1794906218954	272.00226949908256	1.9913836934052798	33.40038527121538	10565.171478732824	341.78466710946395	30.91177719610546	405	14.946660137367447	48.53507340946167	4.975109651278748	7.962072895455927	8.03946900707443	7.884676783837425	40.53179821130223	0.9843394102696433	156.77586673435496	877.0165086546524	157.27586673435496	147.4834913453476	1.9918506957435975	33.424154174724336	11076.836418750136	341.7927374108341	32.40805086339738	424	15.670517954350322	48.76985413290114	4.9183686697389986	8.207027374719072	8.26007135765374	8.153983391784402	42.551353508556126	0.9770746926224847	7.741358277703853	724.0837953703467	8.241358277703853	300.4162046296533	1.9940555359609604	33.39380920404944	6085.017942266139	329.6700156434022	18.4579053402545	262	10.584419736501694	48.927083333333336	NaN	8.753295609879842	9.827786267114604	7.67880495264508	8.268192946491306	0.9363466485320509	11.85330713808355	762.7283966910888	12.35330713808355	261.77160330891115	1.994013507170059	33.401260195666126	13889.495422221022	366.02107660309014	37.94725580047037	515	20.811295955544534	47.956626506024094	4.984793509575241	8.457205999818854	8.509533071868349	8.404878927769357	316.80902957546493	0.9615499362787588	706.8583470577037	638	706.8583470577036	604	706.8583470577029	617	706.8583470577032	640	706.8583470577037	613	706.8583470577037	617	574.9033101248993	384	667.4017539268423	415
aligned_665Sabine_004_out.fits	4	0	59525.90536633087	2459525.905366331	2459525.90519272	2459525.9094185126	2459525.9101707162	-1	-77.53220984839032	-14.80951678	30	0.0186300178225506	0.1214267059182578	4.946169864133577	15	20	25	0.1090069229479187	0.277278465060203	0.1005045561539848	0.0935460516983589	0.150768672593893	0.1374459445202229	0.1419130127556739	0.0759539052235701	0.1895179248497028	0.0041817560801235	0.0065550614402098	0.0046218027269193	0.0045749687231847	0.0050234563479348	0.0048549379667209	0.0049551008727067	0.0042504640105293	0.0056346336886343	26.06725998822492	42.29990330210039	21.745747729258213	20.447364202577752	30.012935746097273	28.31054597656488	28.639782801869515	17.869556132087375	33.63447125799548	86238.93268479742	993.1261938765851	519.6211732229393	520.3106779589762	520.1211732229393	504.18932204102384	1.9860854710751659	33.35808926880009	9400.64069028246	706.8583470577039	343.99769324622497	27.327627117411268	313	13.29918608079342	56.67846153846154	650	5.328050624709924	11.670240715859016	12.92566261163596	10.414818820082072	356.43355570787986	0.9540554279581077	637.3138247143147	530.9453811082008	637.8138247143147	493.55461889179924	1.9842829548647507	33.3608851855632	18721.210399600473	360.62177374472634	51.91369951181227	777	26.485094895642778	57.42955326460481	4.968634887304125	7.101894484497571	6.784455626019146	7.419333342975994	278.60068747855223	0.9912774253651905	406.5249565302371	447.4663663199799	407.0249565302371	577.0336336800201	1.987786816044099	33.34332925197038	7875.847132309536	349.92501124750544	22.507242635305285	367	11.142044463495033	57.08112582781457	5.425982990316505	3.539724213282056	5.1462088847713146	1.9332395417927979	340.5759058911057	-1.9103044770548947	679.8833687702858	766.0553231045583	680.3833687702858	258.4446768954417	1.9837480798586993	33.40636945119113	7377.203404295789	350.15905805231426	21.068149558460444	350	10.436607893226956	56.87479131886477	4.579502261563344	5.52984724245475	4.2025510702474325	6.857143414662066	277.5493132749712	0.7789800377349965	541.0100218040936	182.9317144444999	541.5100218040936	841.5682855555001	1.985588181268534	33.29327087782681	11298.647344555808	349.39483626825745	32.33776281650872	488	15.984316223450438	57.4128	4.706101111904514	7.370011469242489	6.862123039284871	7.8778998992001075	65.16531952010199	0.9550767199242126	182.21427811917113	751.5654499390996	182.71427811917113	272.9345500609004	1.9913837046340994	33.40038521067716	10420.883396157871	345.12205954108015	30.19477633511707	451	14.74253425673585	55.06929133858268	4.653396301371231	7.6265566310493345	7.257383340493799	7.995729921604869	53.09671937348237	0.8800521712212752	155.80055271253394	875.967067395384	156.30055271253394	148.532932604616	1.9918506967848197	33.42415420515597	10717.477266153124	350.20640207204616	30.603316223637375	494	15.162128750073625	55.2093023255814	4.619418003021064	7.054418073367736	6.9600197989600545	7.148816347775417	68.97974463947675	0.9987018746238596	7.432117703544748	723.5961295119346	7.932117703544748	300.9038704880654	1.994055561468395	33.39380895051726	6087.792133029987	333.1861688315613	18.271443122561323	289	10.738731804406097	53.861333333333334	NaN	7.670758306208883	7.926250833623975	7.415265778793793	332.20140372373584	0.9861302569188737	11.38951117327565	762.1413001051835	11.88951117327565	262.3586998948165	1.994013530876997	33.401259968194125	13739.871608694826	369.2548700919849	37.209723477098876	546	20.862024069179334	54.35990338164251	5.288272732877905	7.5924557283322205	6.947507473502015	8.237403983162425	88.71195039484178	0.971491237667696	706.8583470577034	582	706.8583470577036	604	706.8583470577037	599	706.8583470577033	625	706.8583470577034	635	706.8583470577033	602	566.9004724125961	375	658.6068333126663	414
aligned_665Sabine_005_out.fits	5	0	59525.905800705776	2459525.905800706	2459525.9056270947	2459525.9098528563	2459525.91060506	-1	-77.37541420471706	-15.23319095	30	0.0186300177392764	0.1214267053698108	4.738408359720568	15	20	25	0.1028403786401686	0.2796746681114869	0.1076355282598246	0.097164459591958	0.153537307092727	0.1365438079375326	0.1428571814842758	0.0749967407302118	0.1733062690631659	0.0042651991185775	0.0064866778237266	0.0046059612770805	0.0045224689681092	0.005072484694659	0.0049411359751844	0.0049452079163626	0.0042752896565103	0.0054994380550667	24.11150705537687	43.11523952808456	23.36874363130744	21.48482615958806	30.268658524370267	27.634092367279173	28.888003072953353	17.541908678867884	31.513450524912862	86504.89238206443	993.7719471971855	519.7798309043071	520.577785076917	520.2798309043071	503.92221492308295	1.986085471788407	33.35808925948635	8896.195886798538	706.8583470577036	354.52376699827715	25.093369514043808	325	12.585542667535773	59.01692047377327	591	4.636124694502598	11.19330206787194	12.54112005184351	9.845484083900368	12.847982912019575	0.9306016248549291	637.5622430825575	531.1883266744662	638.0622430825575	493.3116733255338	1.9842829614706905	33.36088509582203	18905.763839708998	353.25771744375874	53.51833210188518	798	26.74618460460175	58.605304212168484	4.66352728610955	6.685512677129175	6.440495212702727	6.930530141555622	85.55834284150617	0.9945109068670192	406.41167958367595	447.62736067600395	406.91167958367595	576.872639323996	1.9877868093106081	33.34332934170757	8406.194592937114	345.4550923372267	24.333682667879582	360	11.89233264051826	58.01863354037267	4.743896089443555	7.466725686463077	7.090498726985259	7.842952645940894	273.23836200178715	0.9897656963818529	680.2648016457039	766.2994626612233	680.7648016457039	258.2005373387767	1.983748089667071	33.40636932491624	7660.839764614429	344.87856383687387	22.213151433320093	347	10.837871260207455	58.90015360983103	4.65010933839862	8.23883218647774	8.38288777462173	8.09477659833375	331.0311317288428	0.9956629418372113	540.5750936217572	183.01041616923794	541.0750936217572	841.4895838307621	1.9855881730892309	33.29327101051421	11513.913026499693	352.6291961493936	32.651615782890964	455	16.28885486664525	58.19376026272578	4.741985854951101	8.850593084281446	9.650595927279737	8.050590241283157	351.69237739195813	0.9649832371780922	182.73280873591608	752.114762322137	183.23280873591608	272.38523767786296	1.9913836984845685	33.40038532147653	10392.654756096068	354.0641458909025	29.35246304012479	455	14.702598900268315	56.959114139693355	4.58725591578363	7.646617713187457	8.424410177109667	6.868825249265245	1.962536478584607	0.9592668637938138	156.6922627296002	876.7913836920397	157.1922627296002	147.70861630796026	1.9918506964166793	33.424154221337645	10813.114106044894	349.9334960003419	30.900483176478563	469	15.297427201722183	56.07377049180328	4.598353562531402	7.315707077240082	6.715492107826181	7.915922046653982	277.4235489840924	0.9715666184291788	7.762604943399765	723.9571546365789	8.262604943399765	300.54284536342107	1.9940555515762064	33.393809175899655	6034.981074887488	336.81081313059644	17.918014623085924	299	10.487430081509999	56.52590673575129	NaN	7.761513135797248	9.814141495364721	5.708884776229774	349.47508578295833	0.7194207337257565	11.87688295258829	762.616107320815	12.37688295258829	261.883892679185	1.994013522113404	33.401260178112516	12777.431221275758	372.7029361830517	34.28315148824094	550	19.13263211215851	56.886792452830186	5.286014136044085	6.494607023323979	6.60529280764115	6.38392123900681	17.49570949924425	0.9982699224561974	706.8583470577038	641	706.8583470577037	644	706.8583470577033	651	706.8583470577037	609	706.8583470577033	587	706.8583470577036	610	575.448992554195	386	667.8344697359171	424
aligned_665Sabine_006_out.fits	6	0	59525.906235081144	2459525.906235081	2459525.90606147	2459525.9102872005	2459525.911039404	-1	-77.21861821278469	-14.80951678	30	0.0186300176560564	0.1214267048217223	4.852904615000634	15	20	25	0.0952419230354391	0.2703245242515584	0.1034213725515924	0.1029272975012285	0.1509575160788805	0.1460292371241624	0.1436612818524667	0.0715973539344499	0.1752836517695859	0.004295274502931	0.006560809186553	0.0047148375704366	0.0046602680633542	0.0050864639950391	0.0050201392161548	0.0050141895857475	0.0042930799141049	0.0055285637584009	22.17365222419379	41.20292429866962	21.935299150086017	22.08613240740196	29.67828263919917	29.08868277083629	28.650947355643364	16.677386716985506	31.70509727833634	85640.22061208678	998.1111963686777	519.4109248134024	520.6758692788794	519.9109248134024	503.8241307211206	1.9860854718429466	33.35808925850252	8156.539300274395	706.8583470577033	355.3527120453762	22.953361614510086	287	11.539142650328706	59.52389078498293	586	5.076723669681558	10.888742623695217	13.909386224027596	7.868099023362838	11.862809580398295	0.6833298861762181	636.9694799585313	531.2505677169745	637.4694799585313	493.2494322830255	1.9842829598478446	33.36088510109811	18224.202911772183	364.0283506237067	50.062592324328065	757	25.78197313171782	59.89198606271777	4.721584856438582	5.919598862764026	5.720513310178765	6.1186844153492865	284.93172960423686	0.993997668395685	406.3412459877745	447.83993384749556	406.8412459877745	576.6600661525044	1.987786809700041	33.343329345760715	8026.878381775285	352.9658018141184	22.741235384617976	371	11.355709973840096	58.95812395309883	4.77512720763642	4.334689576968434	3.102493449027454	5.5668857049094145	81.0265450110188	0.694272560207071	679.4507899844621	766.0002566549865	679.9507899844621	258.4997433450135	1.9837480920708837	33.40636929897509	7992.110164451959	348.82432297380126	22.91156217639162	323	11.306523008066751	57.40228013029316	4.742651775947903	7.994168605645204	9.420680805975483	6.567656405314926	5.07344203025559	0.8765388351839741	540.4342807696139	183.27084763305754	540.9342807696139	841.2291523669425	1.985588166519569	33.29327104003924	11232.41718260081	351.21258231241836	31.981818842153846	454	15.890619710944522	59.3168	5.200077690060033	6.524434642061292	6.380787540691211	6.668081743431373	311.70266783713606	0.8531325545364608	182.25270831037398	751.8241927814415	182.75270831037398	272.6758072185585	1.9913837001819512	33.40038529372318	10912.440693494354	349.417258598782	31.230399829862307	461	15.437945578371354	55.636661211129294	4.674449037997452	7.046713343192042	5.954153790087766	8.139272896296319	270.197265282391	0.9083010024737647	155.84772049323647	876.1499828501853	156.34772049323647	148.35001714981468	1.9918506931537976	33.42415422931457	10757.71652541399	350.6544516124298	30.67896750189912	500	15.219055656897822	55.93543046357616	4.743857786107435	7.104870909657892	6.748626490671572	7.461115328644213	56.68861946865147	0.9364440750374583	7.400008875522133	723.7537146524287	7.900008875522133	300.7462853475713	1.9940555463742056	33.393809149509465	5721.937595007374	336.43418568420975	17.00759862845272	313	10.108302179784417	56.502702702702706	NaN	6.024762085514803	7.445225306036809	4.604298864992798	19.381491010317685	0.6717922692754803	11.379434578467453	762.3070011236657	11.879434578467453	262.1929988763343	1.994013514933747	33.40126016159624	12772.517157570823	368.5876427614277	34.65259188257153	575	19.399032826051204	56.593380614657214	4.888764896135693	6.33293848857441	6.807282835203585	5.858594141945234	328.9562730913386	0.8987355455877882	706.8583470577036	574	706.8583470577032	597	706.8583470577036	614	706.8583470577037	625	706.8583470577033	611	706.8583470577038	604	566.0631719588548	370	658.4099976581539	423
