Label	slice	Saturated	J.D.-2400000	JD_UTC	JD_SOBS	HJD_UTC	BJD_TDB	AIRMASS	ALT_OBJ	CCD-TEMP	EXPTIME	RA_OBJ	DEC_OBJ	FWHM_Mean	Source_Radius	Sky_Rad(min)	Sky_Rad(max)	rel_flux_T1	rel_flux_C2	rel_flux_C3	rel_flux_C4	rel_flux_C5	rel_flux_C6	rel_flux_C7	rel_flux_C8	rel_flux_C9	rel_flux_C10	rel_flux_C11	rel_flux_C12	rel_flux_C13	rel_flux_C14	rel_flux_C15	rel_flux_C16	rel_flux_C17	rel_flux_C18	rel_flux_C19	rel_flux_C20	rel_flux_C21	rel_flux_err_T1	rel_flux_err_C2	rel_flux_err_C3	rel_flux_err_C4	rel_flux_err_C5	rel_flux_err_C6	rel_flux_err_C7	rel_flux_err_C8	rel_flux_err_C9	rel_flux_err_C10	rel_flux_err_C11	rel_flux_err_C12	rel_flux_err_C13	rel_flux_err_C14	rel_flux_err_C15	rel_flux_err_C16	rel_flux_err_C17	rel_flux_err_C18	rel_flux_err_C19	rel_flux_err_C20	rel_flux_err_C21	rel_flux_SNR_T1	rel_flux_SNR_C2	rel_flux_SNR_C3	rel_flux_SNR_C4	rel_flux_SNR_C5	rel_flux_SNR_C6	rel_flux_SNR_C7	rel_flux_SNR_C8	rel_flux_SNR_C9	rel_flux_SNR_C10	rel_flux_SNR_C11	rel_flux_SNR_C12	rel_flux_SNR_C13	rel_flux_SNR_C14	rel_flux_SNR_C15	rel_flux_SNR_C16	rel_flux_SNR_C17	rel_flux_SNR_C18	rel_flux_SNR_C19	rel_flux_SNR_C20	rel_flux_SNR_C21	tot_C_cnts	tot_C_err	X(IJ)_T1	Y(IJ)_T1	X(FITS)_T1	Y(FITS)_T1	RA_T1	DEC_T1	Source-Sky_T1	N_Src_Pixels_T1	Source_Error_T1	Source_SNR_T1	Peak_T1	Mean_T1	Sky/Pixel_T1	N_Sky_Pixels_T1	FWHM_T1	Width_T1	X-Width_T1	Y-Width_T1	Angle_T1	Roundness_T1	X(IJ)_C2	Y(IJ)_C2	X(FITS)_C2	Y(FITS)_C2	RA_C2	DEC_C2	Source-Sky_C2	Source_Error_C2	Source_SNR_C2	Peak_C2	Mean_C2	Sky/Pixel_C2	FWHM_C2	Width_C2	X-Width_C2	Y-Width_C2	Angle_C2	Roundness_C2	X(IJ)_C3	Y(IJ)_C3	X(FITS)_C3	Y(FITS)_C3	RA_C3	DEC_C3	Source-Sky_C3	Source_Error_C3	Source_SNR_C3	Peak_C3	Mean_C3	Sky/Pixel_C3	FWHM_C3	Width_C3	X-Width_C3	Y-Width_C3	Angle_C3	Roundness_C3	X(IJ)_C4	Y(IJ)_C4	X(FITS)_C4	Y(FITS)_C4	RA_C4	DEC_C4	Source-Sky_C4	Source_Error_C4	Source_SNR_C4	Peak_C4	Mean_C4	Sky/Pixel_C4	FWHM_C4	Width_C4	X-Width_C4	Y-Width_C4	Angle_C4	Roundness_C4	X(IJ)_C5	Y(IJ)_C5	X(FITS)_C5	Y(FITS)_C5	RA_C5	DEC_C5	Source-Sky_C5	Source_Error_C5	Source_SNR_C5	Peak_C5	Mean_C5	Sky/Pixel_C5	FWHM_C5	Width_C5	X-Width_C5	Y-Width_C5	Angle_C5	Roundness_C5	X(IJ)_C6	Y(IJ)_C6	X(FITS)_C6	Y(FITS)_C6	RA_C6	DEC_C6	Source-Sky_C6	Source_Error_C6	Source_SNR_C6	Peak_C6	Mean_C6	Sky/Pixel_C6	FWHM_C6	Width_C6	X-Width_C6	Y-Width_C6	Angle_C6	Roundness_C6	X(IJ)_C7	Y(IJ)_C7	X(FITS)_C7	Y(FITS)_C7	RA_C7	DEC_C7	Source-Sky_C7	Source_Error_C7	Source_SNR_C7	Peak_C7	Mean_C7	Sky/Pixel_C7	FWHM_C7	Width_C7	X-Width_C7	Y-Width_C7	Angle_C7	Roundness_C7	X(IJ)_C8	Y(IJ)_C8	X(FITS)_C8	Y(FITS)_C8	RA_C8	DEC_C8	Source-Sky_C8	Source_Error_C8	Source_SNR_C8	Peak_C8	Mean_C8	Sky/Pixel_C8	FWHM_C8	Width_C8	X-Width_C8	Y-Width_C8	Angle_C8	Roundness_C8	X(IJ)_C9	Y(IJ)_C9	X(FITS)_C9	Y(FITS)_C9	RA_C9	DEC_C9	Source-Sky_C9	Source_Error_C9	Source_SNR_C9	Peak_C9	Mean_C9	Sky/Pixel_C9	FWHM_C9	Width_C9	X-Width_C9	Y-Width_C9	Angle_C9	Roundness_C9	X(IJ)_C10	Y(IJ)_C10	X(FITS)_C10	Y(FITS)_C10	RA_C10	DEC_C10	Source-Sky_C10	Source_Error_C10	Source_SNR_C10	Peak_C10	Mean_C10	Sky/Pixel_C10	FWHM_C10	Width_C10	X-Width_C10	Y-Width_C10	Angle_C10	Roundness_C10	X(IJ)_C11	Y(IJ)_C11	X(FITS)_C11	Y(FITS)_C11	RA_C11	DEC_C11	Source-Sky_C11	Source_Error_C11	Source_SNR_C11	Peak_C11	Mean_C11	Sky/Pixel_C11	FWHM_C11	Width_C11	X-Width_C11	Y-Width_C11	Angle_C11	Roundness_C11	X(IJ)_C12	Y(IJ)_C12	X(FITS)_C12	Y(FITS)_C12	RA_C12	DEC_C12	Source-Sky_C12	Source_Error_C12	Source_SNR_C12	Peak_C12	Mean_C12	Sky/Pixel_C12	FWHM_C12	Width_C12	X-Width_C12	Y-Width_C12	Angle_C12	Roundness_C12	X(IJ)_C13	Y(IJ)_C13	X(FITS)_C13	Y(FITS)_C13	RA_C13	DEC_C13	Source-Sky_C13	Source_Error_C13	Source_SNR_C13	Peak_C13	Mean_C13	Sky/Pixel_C13	FWHM_C13	Width_C13	X-Width_C13	Y-Width_C13	Angle_C13	Roundness_C13	X(IJ)_C14	Y(IJ)_C14	X(FITS)_C14	Y(FITS)_C14	RA_C14	DEC_C14	Source-Sky_C14	Source_Error_C14	Source_SNR_C14	Peak_C14	Mean_C14	Sky/Pixel_C14	FWHM_C14	Width_C14	X-Width_C14	Y-Width_C14	Angle_C14	Roundness_C14	X(IJ)_C15	Y(IJ)_C15	X(FITS)_C15	Y(FITS)_C15	RA_C15	DEC_C15	Source-Sky_C15	Source_Error_C15	Source_SNR_C15	Peak_C15	Mean_C15	Sky/Pixel_C15	FWHM_C15	Width_C15	X-Width_C15	Y-Width_C15	Angle_C15	Roundness_C15	X(IJ)_C16	Y(IJ)_C16	X(FITS)_C16	Y(FITS)_C16	RA_C16	DEC_C16	Source-Sky_C16	Source_Error_C16	Source_SNR_C16	Peak_C16	Mean_C16	Sky/Pixel_C16	FWHM_C16	Width_C16	X-Width_C16	Y-Width_C16	Angle_C16	Roundness_C16	X(IJ)_C17	Y(IJ)_C17	X(FITS)_C17	Y(FITS)_C17	RA_C17	DEC_C17	Source-Sky_C17	Source_Error_C17	Source_SNR_C17	Peak_C17	Mean_C17	Sky/Pixel_C17	FWHM_C17	Width_C17	X-Width_C17	Y-Width_C17	Angle_C17	Roundness_C17	X(IJ)_C18	Y(IJ)_C18	X(FITS)_C18	Y(FITS)_C18	RA_C18	DEC_C18	Source-Sky_C18	Source_Error_C18	Source_SNR_C18	Peak_C18	Mean_C18	Sky/Pixel_C18	FWHM_C18	Width_C18	X-Width_C18	Y-Width_C18	Angle_C18	Roundness_C18	X(IJ)_C19	Y(IJ)_C19	X(FITS)_C19	Y(FITS)_C19	RA_C19	DEC_C19	Source-Sky_C19	Source_Error_C19	Source_SNR_C19	Peak_C19	Mean_C19	Sky/Pixel_C19	FWHM_C19	Width_C19	X-Width_C19	Y-Width_C19	Angle_C19	Roundness_C19	X(IJ)_C20	Y(IJ)_C20	X(FITS)_C20	Y(FITS)_C20	RA_C20	DEC_C20	Source-Sky_C20	Source_Error_C20	Source_SNR_C20	Peak_C20	Mean_C20	Sky/Pixel_C20	FWHM_C20	Width_C20	X-Width_C20	Y-Width_C20	Angle_C20	Roundness_C20	X(IJ)_C21	Y(IJ)_C21	X(FITS)_C21	Y(FITS)_C21	RA_C21	DEC_C21	Source-Sky_C21	Source_Error_C21	Source_SNR_C21	Peak_C21	Mean_C21	Sky/Pixel_C21	FWHM_C21	Width_C21	X-Width_C21	Y-Width_C21	Angle_C21	Roundness_C21	N_Src_Pixels_C2	N_Sky_Pixels_C2	N_Src_Pixels_C3	N_Sky_Pixels_C3	N_Src_Pixels_C4	N_Sky_Pixels_C4	N_Src_Pixels_C5	N_Sky_Pixels_C5	N_Src_Pixels_C6	N_Sky_Pixels_C6	N_Src_Pixels_C7	N_Sky_Pixels_C7	N_Src_Pixels_C8	N_Sky_Pixels_C8	N_Src_Pixels_C9	N_Sky_Pixels_C9	N_Src_Pixels_C10	N_Sky_Pixels_C10	N_Src_Pixels_C11	N_Sky_Pixels_C11	N_Src_Pixels_C12	N_Sky_Pixels_C12	N_Src_Pixels_C13	N_Sky_Pixels_C13	N_Src_Pixels_C14	N_Sky_Pixels_C14	N_Src_Pixels_C15	N_Sky_Pixels_C15	N_Src_Pixels_C16	N_Sky_Pixels_C16	N_Src_Pixels_C17	N_Sky_Pixels_C17	N_Src_Pixels_C18	N_Sky_Pixels_C18	N_Src_Pixels_C19	N_Sky_Pixels_C19	N_Src_Pixels_C20	N_Sky_Pixels_C20	N_Src_Pixels_C21	N_Sky_Pixels_C21
PMO20200815S-0016.fit	1	65535	59077.75917824078	2459077.759178241	NaN	NaN	0	1.65572398665	NaN	-18.83121075	60	NaN	NaN	3.3794326632900615	15	20	25	0.2195359863671504	0.0433187824269088	0.0282740647548099	0.0392327994738817	0.0791016217327144	0.0199566480680321	0.0765518153021492	0.0547183123841516	0.0362697825073846	0.0367408220863004	0.0307128984053984	0.0354841920775018	0.0392647924937	0.0352186418681075	0.0287106793497128	0.025841845909156	0.0898577830361253	0.0208969178076733	0.0638518592779898	0.0465955396978842	0.266637767425213	0.0002527419816408	0.0001677892857522	0.0001618945087903	0.0001665743480323	0.0001883040360093	0.0001564139266683	0.0001855132905519	0.000174955219129	0.0001646437504783	0.0001627517335264	0.0001590206237501	0.000162975857087	0.0001666224596314	0.0001618075025499	0.0001611253087717	0.0001604922635083	0.000193832423317	0.0001556953344911	0.0001774793180937	0.0001681588289516	0.0003396457579616	868.6170178056817	258.1737101550519	174.64498929624133	235.5272581722113	420.0739581004379	127.5886904262497	412.64868449267857	312.756102141726	220.29249456493207	225.74765435810923	193.13783131462282	217.72667873480617	235.65125962348682	217.65765686455666	178.18851407377213	161.01614709804	463.5848920340903	134.21672445085125	359.77070434912855	277.0924368848092	785.0466586877678	6168720.814978085	4408.90748154921	1434.1671905437634	2084.4964000665104	1434.6671905437634	972.0035999334896	21.66376555135092	-2.834166802961624	1354256.208739786	706.8583470577033	1222.2598450455805	1107.9937005451432	65535	1915.8806207451255	1072.9222423146473	553	4.2448159847650695	6.46640786754862	6.472641676564133	6.460174058533106	324.7637481116431	0.9999667284328271	1912.907794492737	1333.5095556071221	1913.407794492737	1722.9904443928779	21.655383294251035	-3.0382328087067716	256126.39141297166	974.4270289607352	262.8482008407962	21761	362.3447222192357	1065.5514950166114	3.101905362613545	6.180546842920952	6.205772677798621	6.155321008043284	320.83502917007013	0.9983714689061183	1606.0447604724445	1204.2748048053413	1606.5447604724445	1852.2251951946587	21.6609293458515	-3.0717034747540595	169618.99337471172	963.5736460436584	176.0311669701129	13532	239.96178878094938	1065	3.2490445696763253	6.124626243731911	6.140526457752024	6.108726029711798	345.69554204438407	0.9999650214008363	2002.5753426066526	2128.053033349295	2003.0753426066526	928.4469666507048	21.653549894936138	-2.824853859058741	232879.6655252967	974.2613458846951	239.0320282221874	18448	329.45733256833955	1064.889455782313	3.0891976391761893	6.082731841763968	6.017679926275603	6.1477837572523315	304.59177115476655	0.996378332287452	2043.7663455663471	1421.7494326709862	2044.2663455663471	1634.7505673290138	21.653009034040316	-3.0150449143620537	452187.08845753316	1021.5865809490148	442.632173219688	38496	639.7138696030979	1067.3249581239531	3.1611294738861955	6.1613167388001795	6.168112446525123	6.154521031075235	319.40514800156893	0.9997925701987597	1952.1600940763378	2196.552350072855	1952.6600940763378	859.947649927145	21.65443560130571	-2.806213024747612	120698.25768344838	942.0818506629165	128.11865295835645	10179	170.7531051813347	1063.8635607321132	3.098753862388923	6.065167951655373	6.083410526134962	6.046925377175784	319.9177163429922	0.9987598703522511	2139.1811264045623	2033.8860117957167	2139.6811264045623	1022.6139882042833	21.651124165177542	-2.8507625844284057	438647.51307505707	1010.9676665513811	433.888765771683	33409	620.5592887187744	1065.2743506493507	3.2441118182989834	6.1002424337714345	6.053102883767503	6.147381983775366	303.4414823104862	0.9984506098342332	1472.06049318463	2377.6973146426535	1472.56049318463	678.8026853573465	21.663002197417274	-2.7554482751536944	320030.46557671693	995.9055271481077	321.34620890513753	24276	452.7504936580902	1064.7140410958905	3.4167745126738067	6.222012646542499	6.253472262701972	6.190553030383026	336.37201980495684	0.999778029130262	906.9517968573175	1658.0601629203973	907.4517968573175	1398.4398370796027	21.67335145246596	-2.9466417998801515	215907.2531929561	967.5968938967754	223.1376046727878	15392	305.4462808449099	1062.9797639123103	3.372462687140745	6.4471273308948245	6.402869600667766	6.491385061121883	293.4328920298044	0.9995967992152353	2060.266491957891	2370.1641745163747	2060.766491957891	686.3358254836253	21.6524462786018	-2.7599620556718447	218611.8932859978	955.391349658847	228.8192093889694	16635	309.2725638679509	1064.0047770700637	3.330823399449251	6.221382124793331	6.219420887203255	6.223343362383407	314.7743552284592	0.9935924755372889	2204.046401882318	1209.770141982419	2204.546401882318	1846.729858017581	21.65019086592636	-3.0727477419072997	183813.8398915917	942.4859835121463	195.0308472563325	14733	260.04338868843587	1064.0936037441497	3.290278973425129	6.275889399192055	6.156715342705664	6.395063455678446	62.29493215695537	0.9955277630042557	2424.80475085155	1685.7763126901216	2425.30475085155	1370.7236873098784	21.646094219332504	-2.9456128380872753	211391.03420980333	958.8173190213633	220.47060479212448	17583	299.05713795376147	1062.9934747145187	3.3106169515051787	6.030143246898437	5.8883621594290405	6.171924334367833	287.5267312655985	0.9967039003798904	776.4253256540895	1320.0267164115141	776.9253256540895	1736.4732835884859	21.675791637415003	-3.0370229850061454	233062.39612957055	974.4968161391248	239.16178305532526	17068	329.7158434921119	1063.203071672355	3.2482019857698927	6.214022208580251	6.277653360005169	6.150391057155333	336.3540635868251	0.9990884815455662	1094.1298171359556	2620.274359892201	1094.6298171359556	436.2256401077989	21.669716686770634	-2.688579802153524	209862.8834339833	952.1934599140707	220.39941699759424	15553	296.8952468447703	1063.89381933439	3.3134686249882797	6.21883076537153	6.2433699731696635	6.194291557573398	41.59982893922834	0.9955580460002799	2632.4870395216453	1594.321494406323	2632.9870395216453	1462.178505593677	21.642391310161564	-2.9710846685853127	172165.18587003648	958.2641344538987	179.66360179821507	14403	243.5639143071222	1062.4016949152542	3.348446605325652	6.102170169805649	5.962446776306574	6.241893563304724	282.8009978308922	0.9974240522666231	2566.840536471625	1194.1347390003325	2567.340536471625	1862.3652609996675	21.64368143393251	-3.078472747953366	155395.42805059603	958.6634789606876	162.09590900350594	13037	219.8395600722962	1063.094827586207	3.339646792877425	5.945267538216779	5.79182534650298	6.098709729930579	270.791651243772	0.9973370680394863	1994.2409521475502	2862.409664509891	1994.7409521475502	194.09033549010883	21.6534929864062	-2.6272578029029288	508605.4210289172	1027.2413774029408	495.11773203175215	39357	719.5294830229938	1064.1451876019576	3.305657221224468	6.055510545689833	6.09430953901613	6.016711552363535	324.4018002649016	0.9984195700765213	471.4294846224347	2291.1752191452556	471.9294846224347	765.3247808547444	21.680987766128293	-2.7744454542834722	126268.62673452159	936.4638746329995	134.83555549220338	9734	178.6335653531071	1062.8381877022653	3.6095771273410455	6.022637040702877	5.895389566132525	6.1498845152732295	68.27749762717798	0.9966155937970748	2194.0458163255726	682.2524510505592	2194.5458163255726	2374.247548949441	21.650518419913908	-3.214623335615697	370243.5540889187	991.8801800516453	373.2744756222882	28433	523.7874824992256	1065.1070287539935	3.3036942122455635	5.964663782681753	5.988199314686999	5.941128250676507	38.738984451638274	0.998675219500688	857.0212474405901	732.086768668072	857.5212474405901	2324.413231331928	21.674513023161655	-3.19554125085348	274637.97113300185	970.6722151519949	282.9358529542303	19352	388.5332503693023	1064.7463884430176	3.36599759411375	6.133464183824088	6.133183969938324	6.133744397709853	314.9341330588331	0.9984206489430425	2885.6801467631126	1760.2433475783785	2886.1801467631126	1296.2566524216215	21.63779981674715	-2.927501133721387	1298566.9528224557	1207.388762094353	1075.5168456015308	65535	1837.0964397997673	1070.0728241563056	4.223480530205841	6.200960915082588	6.0884352256585865	6.313486604506589	294.407698798789	0.9969642592902612	706.8583470577034	602	706.8583470577038	578	706.8583470577038	588	706.8583470577037	597	706.8583470577032	601	706.8583470577036	616	706.8583470577036	584	706.8583470577036	593	706.8583470577034	628	706.8583470577036	641	706.8583470577031	613	706.8583470577031	586	706.8583470577039	631	706.8583470577033	590	706.8583470577037	580	706.8583470577033	613	706.8583470577038	618	706.8583470577041	626	706.8583470577033	623	706.8583470577037	563
PMO20200815S-0017.fit	2	65535	59077.76006944431	2459077.7600694443	NaN	NaN	0	1.65060630933	NaN	-18.840640500000003	60	NaN	NaN	3.5624851388904735	15	20	25	0.2236919465559901	0.0434427458662194	0.0283754971371819	0.0389339521135547	0.0793117970152405	0.0198732600995013	0.0765906389432844	0.0543112552470605	0.0358145349322443	0.0364340961838591	0.0307231600191877	0.0356320452900983	0.038969903435828	0.0354449939787711	0.0286740801513177	0.0257657891829087	0.0886835442679463	0.0211044891823584	0.0635838630956534	0.0471145515452264	0.2691840577500653	0.0002514827727617	0.0001661107966858	0.000158879394393	0.0001639050439584	0.0001867987420667	0.0001562442088595	0.0001848631398019	0.0001704423822838	0.0001629331417188	0.0001611441874576	0.0001572481637843	0.0001642341028936	0.000163367303201	0.0001611134375999	0.0001599116001037	0.0001562163241107	0.0001920204257913	0.0001543576975962	0.0001769995894972	0.0001661276730011	0.000337008016298	889.4921274309252	261.5287310215872	178.59771712740613	237.53968257029314	424.5842136716584	127.1935788504951	414.3099539765669	318.64876868854884	219.81123394801656	226.0962480787114	195.3800876259507	216.95886945708	238.54163392702506	220.00023403876997	179.31207074856474	164.9365988451796	461.8443267298583	136.72456580408644	359.231698086307	283.6044753658502	798.7467500240168	6220840.781489664	4398.744540429957	1434.5884817689882	2084.3927343409546	1435.0884817689882	972.1072656590454	21.663763223360245	-2.8341647530638494	1391551.9836263093	706.8583470577034	1216.252450835854	1144.130877327304	65535	1968.6433490085274	1073.0423011844332	591	4.308792826024485	6.497136822652404	6.528432576412937	6.46584106889187	340.0598942824516	0.9998424065477555	1913.3432999409604	1333.515609730709	1913.8432999409604	1722.984390269291	21.65537915044888	-3.038234310413724	258998.7866752759	972.6329590429399	266.286253480581	20157	366.40833025931965	1063.980230642504	3.5334658806969337	6.395763844910634	6.3718667817198344	6.419660908101435	310.28791300994055	0.9979172801352634	1606.526357280098	1204.3447652805442	1607.026357280098	1852.1552347194558	21.660925386514762	-3.0716931426327396	171648.8289320619	953.3364293752775	180.05063442770523	14062	242.83341867086915	1064.4486754966888	3.526719103251587	6.370196986197191	6.377499375715323	6.362894596679061	321.6349737514703	0.9999002370767847	2002.9225406887433	2127.9912116421046	2003.4225406887433	928.5087883578954	21.6535469934095	-2.8248391137192814	233125.4230356448	967.0917222663342	241.05823436201717	17419	329.8050083245518	1064.377887788779	3.449997841418292	6.117012612657904	6.093587466595557	6.140437758720251	311.20904761907747	0.9966305563909073	2044.1506996619787	1421.7247169908285	2044.6506996619787	1634.7752830091715	21.653005375437715	-3.0150508479352833	457130.24048292835	1021.7822917279038	447.3851662763599	33128	646.706999196844	1065.7742474916388	3.396200722814909	6.320227792107897	6.357571311297132	6.28288427291866	347.07965218860187	0.9998276145570173	1952.5469553006494	2196.498873744171	1953.0469553006494	860.0011262558291	21.65443214724001	-2.806193181076336	121219.36295894976	949.200303441284	127.70683123411811	10213	171.490318341044	1064.041095890411	3.6415162322660604	6.171221719277801	6.125842685917753	6.216600752637849	305.76127613626016	0.9978469665508352	2139.607502605569	2033.7904873814375	2140.107502605569	1022.7095126185625	21.651119405348517	-2.8507614812700286	442562.0593231203	1016.6568988935395	435.3111259115783	34161	626.0972388106953	1064.6063122923588	3.5981729084434084	6.216559180599244	6.128961646927414	6.304156714271073	293.4083143473346	0.9983047529284357	1472.4558160461052	2377.6221966673343	1472.9558160461052	678.8778033326657	21.663000177651295	-2.755425842473357	320457.2367537101	978.3314788566921	327.5548662997189	24137	453.3542513682018	1065.1693037974683	3.6210367736874436	6.232812537617248	6.321408912889666	6.144216162344828	355.53073497341927	0.9991721315125073	907.4328111519185	1658.0973875187817	907.9328111519185	1398.4026124812183	21.673349798741164	-2.9466197768481366	215093.0615114076	966.3906023942874	222.57362703911068	15881	304.2944352383075	1063.4513422818793	3.258710522531716	6.360509877333991	6.417113298383728	6.303906456284254	335.94588815331076	0.9992896105601377	2060.67491373299	2370.059893317512	2061.17491373299	686.440106682488	21.652442078545082	-2.759948630787478	218683.18710450933	954.4764593889523	229.11323265584616	16092	309.37342398908845	1063.4	3.590968204309235	6.292260272744031	6.245842024878663	6.338678520609399	309.7464487170397	0.9934546930930783	2204.4533945407175	1209.7292088569743	2204.9533945407175	1846.7707911430257	21.65018628988144	-3.0727674846219757	185426.98388579686	939.8300953874653	197.29841042103527	14799	262.3255206048513	1063.3035439137134	3.454639403710996	6.383233719960389	6.295980396365909	6.4704870435548685	55.22914861946418	0.9938846351773565	2425.196749966356	1685.7633391820984	2425.696749966356	1370.7366608179016	21.646089132765454	-2.94560476182284	214034.78337370208	974.6107779522823	219.61052372456052	15937	302.79727793357955	1062.1254355400697	3.3817323344012995	6.135768437067813	6.017824180098506	6.2537126940371195	296.26603171997783	0.996008883949141	777.0059333287536	1320.1108195972504	777.5059333287536	1736.3891804027496	21.675788643446797	-3.0370031759629765	233332.61506673298	963.75784923916	242.10709697559167	15913	330.09812508825775	1063.3452768729642	3.4791959384020164	6.229555801456307	6.34070917294445	6.118402429968164	346.42339446444	0.9983925398549225	1094.4983706336334	2620.1404376871146	1094.9983706336334	436.3595623128854	21.66971639980592	-2.688562112988829	212949.6644679472	955.9132061051891	222.7709201085293	14824	301.2621487096388	1063.1543408360128	3.3989902527127653	6.426291088681944	6.43466059900209	6.4179215783618	43.873776848157384	0.9956076398419939	2632.8723909424493	1594.3177260061473	2633.3723909424493	1462.1822739938527	21.642385657759988	-2.9710783021578306	173404.66783296515	959.1889432748881	180.7825966393257	13795	245.31742258510738	1063.0135823429541	3.3928435644843375	6.0231136250069905	5.977899337226152	6.06832791278783	291.071879129644	0.9995900407894772	2567.1833469969383	1194.1177580706667	2567.6833469969383	1862.3822419293333	21.643676799404954	-3.078486926408608	156258.74230410974	940.8953181399368	166.07452422339486	11323	221.0608999024153	1062.232	3.31369359958084	6.148365666846663	6.064596162389192	6.232135171304136	285.4124102517569	0.9989934625886451	1994.7191534070223	2862.3939199089086	1995.2191534070223	194.10608009109137	21.65348768829217	-2.6271995408425717	506746.16304598376	1029.592197341182	492.18143295433333	37068	716.8991710366212	1063.9223140495867	3.524387925639936	6.141631140855594	6.205800416868187	6.077461864843001	331.52756110733145	0.9985325981908523	471.8914486651815	2291.1675800225585	472.3914486651815	765.3324199774415	21.680987861836535	-2.7744075369214163	128574.17469905561	936.003341997207	137.3650807963026	9102	181.89524850947203	1061.0888529886915	3.6111331016057213	6.4890802010887	6.258532368335914	6.719628033841485	72.60173868339089	0.9925313984513701	2194.5536847806825	682.26983656222	2195.0536847806825	2374.23016343778	21.650512091626005	-3.2146505398144782	371898.35453015205	998.7848464359585	372.3508179536622	28876	526.1285462330299	1064.3228995057661	3.555131790289365	6.021180900843898	6.093862018725057	5.948499782962739	22.146218723794973	0.9988627702625323	857.6339215580855	732.2136181355812	858.1339215580855	2324.2863818644187	21.674509221472174	-3.1955355358888444	279904.5464716591	966.0222997049766	289.7495705400817	20536	395.9839303543085	1063.9765258215962	3.584973067940247	6.3359352490686796	6.432850519040447	6.239019979096911	344.86973426391165	0.9987461350113407	2886.0497834472867	1760.2320682328254	2886.5497834472867	1296.2679317671746	21.63779359419053	-2.927489899595832	1319391.8990339513	1195.8828316000283	1103.2785689118678	65535	1866.5577120591668	1069.1477832512314	4.189885922488346	6.294264625463509	6.172415086530445	6.416114164396572	292.8756264046537	0.9969234656883865	706.8583470577037	607	706.8583470577038	604	706.8583470577034	606	706.8583470577029	598	706.8583470577037	584	706.8583470577034	602	706.8583470577042	632	706.858347057704	596	706.8583470577041	630	706.8583470577039	649	706.8583470577036	574	706.8583470577037	614	706.8583470577031	622	706.8583470577036	589	706.8583470577036	625	706.8583470577033	605	706.8583470577036	619	706.8583470577036	607	706.858347057703	639	706.8583470577034	609
